dt_ymd,city_id,order_cnt_sum,order_infos_cnt_sum
20170819,4301,55,55
20170822,6101,232,257
20170901,3703,4,4
20170918,2101,158,158
20170925,4201,1050,1055
20170929,4501,1357,1394
20171005,4105,2,2
20171009,6101,252,278
20171203,1401,253,255
20171210,3501,147,147
20171218,4101,392,392
20171226,3202,28,28
20171229,6501,95,102
20180108,3703,6,6
20180113,1201,1352,1537
20180119,4407,2,2
20180120,3301,4094,4677
20180124,3601,198,198
20180125,4418,22,22
20180209,4409,55,55
20180210,3303,271,271
20180213,3210,5,5
20180214,4451,120,120
20180215,4420,5,5
20180215,6540,76,80
20180223,1401,211,213
20180225,4307,167,167
20180303,3212,128,128
20180304,4453,8,8
20180304,5301,389,395
20180320,3503,293,317
20180328,4103,707,742
20180402,4404,17,17
20180403,3101,21306,21926
20180407,3401,390,390
20180410,3505,107,107
20180410,5201,176,176
20180413,3412,33,33
20180418,4105,146,148
20180421,4209,22,22
20180424,4116,200,200
20180426,3206,394,394
20180428,4416,590,590
20180430,3703,452,452
20180506,1201,1249,1356
20180507,3714,162,162
20180508,4107,120,120
20180511,4211,84,84
20180513,3301,6583,8895
20180516,3208,102,102
20180517,3601,403,403
20180518,4418,468,470
20180528,4305,183,183
20180529,1306,271,326
20180531,4409,569,569
20180603,3303,373,402
20180606,3210,194,209
20180607,4451,520,521
20180608,4420,161,163
20180608,6540,152,159
20180610,3707,469,472
20180612,1101,70347,72937
20180616,1401,339,340
20180618,4307,544,555
20180619,1308,126,126
20180623,3501,534,612
20180626,3408,244,260
20180627,2105,2,2
20180701,4102,573,583
20180705,4402,48,48
20180709,1310,496,504
20180711,4413,419,431
20180713,3503,350,366
20180716,5106,169,169
20180717,2107,67,67
20180722,1301,657,673
20180722,5117,79,79
20140806,4401,3,3
20141012,4403,2,2
20150425,4403,325,331
20150618,4201,74,75
20150728,4401,421,431
20150818,4403,1606,1794
20150908,6101,24,24
20151002,1301,2,2
20151024,6101,166,203
20151127,4201,581,688
20160206,3301,161,185
20160210,2102,3,3
20160305,1101,11985,13142
20160309,1401,56,59
20160312,3201,516,589
20160415,1301,15,15
20160426,3701,59,59
20160516,3703,3,3
20160521,1201,472,568
20160602,5101,1696,1814
20160603,2102,43,55
20160705,3201,689,770
20160712,5301,7,7
20160808,1301,60,63
20160811,3101,6372,6729
20160819,3701,165,169
20160909,3703,3,3
20160914,1201,639,866
20160921,3301,1301,1433
20161001,3205,34,34
20161025,3703,3,3
20161030,1201,474,587
20161108,3301,2014,2265
20161111,5101,3298,3617
20161112,2102,34,37
20161207,1101,31255,32642
20161214,3201,747,802
20161221,5301,8,8
20170128,3301,39,40
20170131,5101,479,488
20170203,4419,2,2
20170227,1101,29123,30046
20170308,5001,1386,1467
20170414,3205,43,43
20170524,5101,4903,5074
20170525,2102,96,107
20170627,3201,995,1033
20170630,5001,1278,1314
20170701,3502,16,16
20170807,3205,33,39
20170811,3702,15,15
20170830,5203,13,13
20170917,5101,5072,5236
20170918,2102,239,252
20171105,4419,26,27
20171129,1101,70923,73171
20171202,4401,2660,2705
20171210,3502,175,175
20171213,5105,4,4
20171224,4113,49,49
20171228,4413,76,78
20180105,2101,69,69
20180110,5111,4,4
20180112,4201,747,758
20180116,4501,1110,1136
20180119,4408,6,6
20180120,3302,12,12
20180125,4419,92,92
20180210,3304,6,6
20180213,3211,3,3
20180214,3604,50,52
20180214,4452,73,73
20180215,2301,31,31
20180222,4401,774,843
20180312,4403,1973,2082
20180321,2201,97,97
20180330,420607,408,431
20180402,4405,242,242
20180402,6101,495,552
20180406,6401,196,200
20180407,3402,403,409
20180410,3506,181,181
20180417,3713,147,147
20180421,4210,93,93
20180424,4117,29,29
20180426,3207,21,21
20180428,4417,354,354
20180430,3704,5,5
20180503,3415,1,1
20180503,5111,75,75
20180505,4201,732,750
20180507,3715,2,2
20180509,4501,1826,1846
20180512,6301,83,83
20180513,3302,307,313
20180516,3209,169,169
20180518,4419,218,237
20180520,3706,92,100
20180528,4306,309,312
20180529,1307,7,7
20180603,3304,3,3
20180606,3211,117,117
20180607,3604,43,51
20180607,4452,785,790
20180608,2301,257,259
20180610,3708,476,485
20180611,4101,889,948
20180614,2312,27,27
20180615,4401,4181,4400
20180616,1402,4,4
20180619,1309,270,276
20180619,320581,109,109
20180621,4412,115,115
20180622,6501,279,284
20180623,3502,420,420
20180626,5105,6,6
20180627,2106,377,385
20180701,4103,1250,1343
20180705,4403,3707,3833
20180706,1404,155,161
20180708,4310,348,349
20180709,1311,1,1
20180709,320583,1,1
20180711,4414,899,908
20180713,3504,11,11
20180714,2201,415,420
20180716,3411,187,208
20180716,5107,262,266
20180717,2108,128,128
20180721,4301,630,630
20180722,1302,1774,1789
20180723,420607,440,451
20140614,3301,1,1
20140713,1101,15,15
20141013,3101,17,17
20141123,3301,2,2
20141222,1101,179,179
20150217,5101,27,27
20150426,3101,533,559
20150529,1201,65,78
20150819,3101,5379,6020
20150822,3205,552,566
20150929,3301,2119,2362
20151001,4301,13,13
20151009,3205,394,410
20151013,3702,12,13
20151111,4501,13,13
20151119,5101,2475,2638
20151120,4419,17,18
20151210,2301,86,91
20151225,5001,908,928
20160120,2101,236,258
20160131,4501,41,41
20160206,3302,1,1
20160304,4101,15,15
20160308,4401,814,841
20160312,3202,23,23
20160316,3502,20,20
20160407,2201,99,107
20160414,4301,24,25
20160415,1302,3,3
20160426,3702,16,16
20160513,2101,76,82
20160520,4201,548,571
20160524,4501,41,41
20160623,2301,88,88
20160630,4401,477,507
20160705,3202,30,34
20160708,6501,24,24
20160709,3502,6,6
20160720,4403,621,750
20160807,4301,29,32
20160808,1302,9,9
20160810,6101,77,81
20160819,3702,20,20
20160906,2101,90,90
20160913,4201,300,311
20160917,4501,85,95
20160921,3302,9,9
20160926,4419,17,20
20161022,2101,100,100
20161108,3302,15,15
20161206,4101,37,37
20161214,3202,25,25
20161217,6501,61,64
20161218,3502,5,5
20170101,1201,1123,1450
20170128,3302,1,1
20170211,1401,177,185
20170226,4101,11,11
20170329,2201,108,116
20170501,3301,1593,1720
20170604,1401,165,172
20170619,4101,27,27
20170627,3202,29,29
20170710,1301,30,30
20170721,3701,334,338
20170729,4301,30,30
20170811,3703,2,2
20170828,2101,405,408
20171003,1201,901,999
20171010,3301,3717,3949
20171105,6540,34,34
20171113,1401,244,246
20171120,3501,100,100
20171128,4101,136,136
20171218,4103,62,62
20171226,3204,67,67
20171230,3701,374,375
20180104,5101,11295,11452
20180105,2102,491,514
20180119,4409,5,5
20180120,3303,311,320
20180123,3210,7,7
20180124,4451,82,82
20180125,4420,6,6
20180125,6540,179,188
20180207,3201,1077,1138
20180210,5001,1393,1415
20180213,3212,62,62
20180214,4453,5,5
20180214,5301,269,277
20180312,4404,26,28
20180313,3101,17108,17745
20180317,3401,412,417
20180320,3505,20,20
20180320,5201,105,105
20180328,4105,82,83
20180331,4209,1,1
20180402,4406,122,122
20180410,5203,25,25
20180416,1201,1274,1452
20180417,3714,140,140
20180418,4107,56,56
20180421,4211,27,27
20180423,3301,5134,5681
20180426,3208,12,12
20180427,3601,488,488
20180428,4418,340,340
20180509,4502,171,172
20180513,3303,461,525
20180516,3210,248,248
20180517,4451,452,452
20180518,4420,124,127
20180518,6540,112,115
20180520,3707,398,398
20180522,1101,73244,75430
20180526,1401,414,414
20180528,4307,364,375
20180529,1308,104,104
20180603,5001,1204,1207
20180606,3212,523,528
20180607,4453,374,374
20180607,5301,406,412
20180608,2302,42,42
20180610,3709,146,146
20180611,4102,359,361
20180615,4402,32,32
20180619,1310,467,471
20180621,4413,376,382
20180623,3503,490,510
20180626,5106,72,72
20180701,4104,499,509
20180705,4404,46,55
20180706,3101,27792,28834
20180708,4311,139,139
20180711,4415,502,503
20180713,3505,471,476
20180713,5201,803,803
20180714,2202,756,756
20180716,3412,626,626
20180721,4302,555,555
20180721,330782,14,14
20180722,1303,264,267
20180724,4209,13,13
20140716,4401,1,1
20140806,4403,5,5
20141225,4401,27,27
20150528,4201,45,45
20150728,4403,863,974
20150902,1201,367,422
20151202,3201,557,718
20160109,1201,409,503
20160116,3301,1239,1470
20160120,2102,16,16
20160215,1101,10414,11340
20160219,1401,45,45
20160222,3201,576,736
20160325,1301,32,35
20160402,3205,168,223
20160426,3703,3,3
20160509,3301,1411,1577
20160512,5101,1943,2147
20160513,2102,27,27
20160608,1101,24968,26246
20160615,3201,529,641
20160718,1301,16,22
20160721,3101,6853,7108
20160729,3701,163,168
20160819,3703,1,1
20160824,1201,397,506
20160831,3301,588,653
20160905,5101,2451,2653
20160906,2102,22,22
20160930,1101,35096,36989
20161018,3301,1634,1842
20161021,5101,2630,2771
20161022,2102,29,29
20161117,1101,31832,33607
20161124,3201,904,1035
20161227,1301,43,53
20161230,3101,10427,10664
20170104,4501,170,170
20170113,4419,23,28
20170203,2301,108,119
20170210,4401,595,670
20170218,5001,621,643
20170324,3205,34,36
20170501,3302,4,4
20170506,4419,40,62
20170603,4401,898,945
20170610,6501,72,79
20170611,3502,16,16
20170702,2201,78,79
20170710,1302,2,2
20170717,3205,32,35
20170721,3702,32,32
20170827,5101,6063,6784
20170828,2102,735,864
20171002,4201,734,742
20171006,4501,455,469
20171010,3302,13,13
20171015,4419,31,31
20171104,3604,6,6
20171105,2301,223,224
20171112,4401,2532,2627
20171120,3502,61,62
20171123,5105,5,5
20171202,4403,2957,3077
20171211,2201,97,97
20171226,3205,229,234
20171230,3702,18,18
20180120,3304,5,5
20180123,3211,4,4
20180124,3604,19,19
20180124,4452,13,13
20180125,2301,255,260
20180202,4205,47,47
20180207,3202,29,29
20180209,4412,14,14
20180210,3306,31,31
20180222,4403,774,813
20180301,3701,266,269
20180309,4301,184,184
20180312,4405,81,81
20180312,6101,188,194
20180317,3402,198,204
20180320,3506,85,85
20180327,3713,22,22
20180331,4210,26,26
20180402,4407,14,14
20180408,2101,245,246
20180413,5111,91,91
20180415,4201,684,731
20180419,4501,986,997
20180422,6301,83,83
20180423,3302,285,290
20180426,3209,64,64
20180428,4419,160,174
20180430,3706,67,76
20180503,5113,368,372
20180507,3717,231,233
20180508,4110,69,69
20180509,4503,249,253
20180513,3304,9,9
20180516,3211,127,127
20180517,3604,42,42
20180517,4452,490,501
20180518,2301,336,338
20180520,3708,192,192
20180521,4101,458,494
20180524,2312,6,6
20180525,4401,3646,3751
20180529,1309,154,154
20180529,320581,104,104
20180531,4412,79,79
20180603,3306,88,88
20180606,3213,430,432
20180610,3710,63,63
20180611,4103,879,936
20180615,4403,5443,5616
20180616,1404,108,118
20180618,4310,203,205
20180621,4414,838,872
20180623,3504,3,3
20180624,2201,390,390
20180626,3411,168,168
20180626,5107,187,190
20180627,2108,47,47
20180701,4105,234,239
20180705,4405,588,601
20180705,6101,641,713
20180708,4312,243,243
20180709,6401,615,645
20180711,4416,824,824
20180713,3506,503,505
20180714,2203,57,57
20180716,3413,105,105
20180716,5109,192,195
20180717,2110,61,61
20180721,4303,50,50
20180722,1304,591,591
20180724,4210,9,9
20140623,1101,22,22
20140807,3101,13,13
20140917,3301,3,3
20140920,5101,1,1
20141107,5101,2,2
20150127,5101,40,40
20150729,3101,2525,2732
20150901,4201,492,531
20151010,2101,112,112
20151021,4501,1,1
20151029,5101,2700,2850
20151030,4419,73,73
20151120,2301,55,56
20151202,3202,11,11
20151206,3502,6,6
20160108,4201,329,389
20160116,3302,10,10
20160214,4101,20,20
20160218,4401,259,277
20160222,3202,9,9
20160226,3502,11,11
20160308,4403,1982,2494
20160317,2201,62,66
20160324,4301,32,33
20160325,1302,8,8
20160423,2101,58,63
20160430,4201,166,193
20160509,3302,2,2
20160607,4101,38,38
20160615,3202,24,24
20160618,6501,30,37
20160619,3502,4,4
20160630,4403,867,995
20160717,4301,33,36
20160718,1302,3,3
20160720,6101,85,87
20160729,3702,20,20
20160816,2101,91,92
20160823,4201,182,186
20160827,4501,93,95
20160831,3302,8,8
20160926,2301,110,112
20161018,3302,8,8
20161101,1401,100,106
20161116,4101,35,35
20161124,3202,40,40
20161127,6501,21,22
20161128,3502,31,31
20161219,2201,137,138
20161226,4301,45,45
20161227,1302,3,3
20170121,1401,214,224
20170202,5301,4,4
20170301,3101,7476,7625
20170309,3701,198,198
20170404,1201,499,609
20170411,3301,2065,2262
20170510,1101,40387,41805
20170514,1401,712,767
20170529,4101,14,14
20170620,1301,27,27
20170721,3703,1,1
20170804,3301,3301,3539
20170903,1101,34085,35740
20170907,1401,268,270
20170910,3201,846,878
20170914,3501,55,55
20171010,3303,69,70
20171015,6540,9,9
20171023,1401,228,230
20171030,3501,95,95
20171104,5301,49,49
20171203,3101,13311,13828
20171207,3401,162,163
20171218,4105,63,63
20171228,4416,1,1
20171230,3703,8,8
20180117,3201,977,1030
20180120,5001,862,871
20180123,3212,11,11
20180124,4453,9,9
20180124,5301,342,343
20180205,4113,84,84
20180209,4413,218,220
20180210,3307,60,60
20180222,4404,8,8
20180223,3101,8498,8714
20180227,3401,393,398
20180301,3702,95,98
20180312,4406,83,83
20180320,5203,29,29
20180326,1201,1121,1219
20180327,3714,5,5
20180328,4107,1,1
20180402,4408,132,132
20180407,5101,5907,6027
20180408,2102,606,645
20180423,3303,505,506
20180426,3210,208,208
20180427,4451,378,378
20180428,4420,41,41
20180428,6540,133,135
20180430,3707,226,226
20180513,3305,4,4
20180513,5001,1720,1843
20180516,3212,447,447
20180517,4453,252,252
20180517,5301,329,337
20180520,3709,140,140
20180521,4102,215,215
20180529,1310,329,329
20180531,4413,424,434
20180603,3307,21,21
20180607,3607,423,423
20180607,5303,122,122
20180611,4104,211,211
20180615,4404,86,88
20180616,3101,21287,22215
20180618,4311,90,90
20180621,4415,496,497
20180623,3505,554,555
20180623,5201,1274,1284
20180624,2202,562,562
20180626,3412,381,383
20180705,4406,192,193
20180708,4313,257,264
20180708,422801,48,48
20180711,4417,661,661
20180713,3507,230,230
20180713,5203,77,77
20180716,5110,140,140
20180717,2111,88,88
20180719,1201,1512,1716
20180721,4304,1123,1214
20180722,1305,573,573
20180722,522401,32,32
20180724,4211,18,18
20140626,4401,2,2
20140716,4403,1,1
20141225,4403,39,39
20150104,3301,8,8
20150203,1101,596,607
20150603,3201,34,34
20150812,1201,233,284
20151006,3301,1161,1290
20151105,1101,24726,25851
20151109,1401,24,25
20151112,3201,966,1289
20151215,1301,18,18
20151226,3701,42,42
20160101,4419,11,12
20160125,1101,14664,15662
20160129,1401,44,45
20160206,5001,385,396
20160309,3101,3479,3629
20160312,3205,117,161
20160419,3301,1043,1197
20160422,5101,1774,1933
20160423,2102,16,17
20160518,1101,15224,16038
20160525,3201,588,694
20160628,1301,20,21
20160705,3205,40,46
20160815,5101,1770,1874
20160816,2102,60,64
20160918,3201,502,543
20160921,5001,532,569
20160925,5301,4,4
20161003,4419,11,15
20161027,1101,30185,32264
20161108,5001,1153,1230
20161214,3205,47,49
20170113,2301,344,362
20170120,4401,652,704
20170128,5001,88,104
20170210,4403,872,1045
20170309,3702,8,8
20170403,4201,95,100
20170407,4501,264,267
20170411,3302,20,20
20170416,4419,11,13
20170506,2301,340,360
20170513,4401,1352,1497
20170520,6501,89,100
20170521,3502,35,35
20170603,4403,1248,1300
20170612,2201,91,93
20170620,1302,4,4
20170627,3205,31,37
20170804,3302,14,14
20170809,4419,32,35
20170902,4101,26,26
20170906,4401,1647,1690
20170910,3202,18,20
20170913,6501,44,45
20170914,3502,33,33
20170917,5105,5,5
20171014,3604,3,3
20171015,2301,420,422
20171022,4401,1971,2020
20171030,3502,22,22
20171112,4403,2858,3024
20171121,2201,75,75
20171202,6101,404,404
20180101,3501,163,165
20180109,4101,367,367
20180112,4205,2,2
20180117,3202,51,54
20180119,4412,4,4
20180120,3306,23,23
20180207,3204,274,274
20180209,4414,72,72
20180211,3701,547,555
20180219,4301,7,7
20180222,4405,40,40
20180222,6101,74,76
20180227,3402,234,234
20180301,3703,6,6
20180312,4407,16,16
20180318,2101,105,105
20180323,5111,63,65
20180325,4201,549,575
20180329,4501,1417,1452
20180402,4409,262,262
20180413,5113,581,594
20180417,3717,133,135
20180418,4110,11,11
20180419,4503,150,150
20180423,3304,4,4
20180426,3211,88,90
20180427,3604,56,57
20180427,4452,484,485
20180428,2301,267,272
20180430,3708,227,227
20180505,4205,354,389
20180509,6201,67,67
20180513,3306,129,131
20180516,3213,234,234
20180520,3710,93,93
20180521,4103,799,880
20180525,4403,4201,4316
20180526,1404,9,9
20180528,4310,84,88
20180531,4414,692,695
20180604,3701,423,428
20180607,3608,40,40
20180611,4105,155,161
20180615,4405,652,655
20180615,6101,1417,1521
20180618,4312,67,67
20180619,6401,647,697
20180621,4416,672,672
20180623,3506,595,596
20180626,3413,15,15
20180626,5109,77,77
20180627,2110,6,6
20180701,4107,423,445
20180703,1501,240,240
20180705,4407,281,282
20180705,6103,183,183
20180706,1408,478,478
20180710,3601,628,628
20180711,4418,748,748
20180713,3508,32,32
20180714,2205,73,73
20180716,3415,444,445
20180716,5111,84,92
20180717,2112,3,3
20180718,4201,770,789
20180721,4305,579,579
20180722,1306,614,686
20140717,3101,5,5
20140827,3301,1,1
20140830,5101,1,1
20140926,1101,57,57
20141017,5101,8,8
20141226,3101,110,110
20150206,4401,26,26
20150811,4201,308,323
20150921,4401,1297,1352
20150929,5001,742,805
20151104,4101,30,30
20151108,4401,1205,1250
20151112,3202,5,5
20151116,3502,12,14
20151207,2201,66,82
20151214,4301,41,44
20151215,1302,3,3
20151226,3702,25,25
20160124,4101,24,24
20160128,4401,332,370
20160218,4403,867,1056
20160227,2201,73,100
20160308,6101,137,157
20160419,3302,1,1
20160502,1401,43,45
20160517,4101,36,36
20160525,3202,22,26
20160528,6501,17,21
20160529,3502,19,19
20160627,4301,30,34
20160628,1302,1,1
20160630,6101,111,118
20160726,2101,108,112
20160918,3202,14,17
20161011,1401,56,56
20161026,4101,34,34
20161129,2201,128,132
20170105,3201,852,976
20170112,5301,7,7
20170208,1301,15,18
20170211,3101,4165,4337
20170219,3701,152,155
20170309,3703,1,1
20170314,1201,800,1069
20170321,3301,1954,2170
