,dt_ymd,city_id,_c2
49045,20170928,4501.0,1074
49046,20170928,5101.0,9373
49047,20171006,5203.0,2
49048,20171008,1301.0,43
49049,20171008,3101.0,8174
49050,20171008,3701.0,388
49051,20171008,4301.0,28
49052,20171008,6101.0,285
49053,20171024,3703.0,5
49054,20171026,2201.0,81
49055,20171026,3401.0,138
49056,20171028,4419.0,57
49057,20171105,5203.0,1
49058,20171107,1301.0,46
49059,20171107,3101.0,19023
49060,20171107,3701.0,479
49061,20171107,4301.0,71
49062,20171107,6101.0,341
49063,20171123,3703.0,5
49064,20171125,2201.0,55
49065,20171125,3401.0,147
49066,20171127,4419.0,52
49067,20171204,5203.0,2
49068,20171206,1301.0,36
49069,20171206,3101.0,20496
49070,20171206,3701.0,439
49071,20171206,4301.0,106
49072,20171206,6101.0,493
49073,20171212,4304.0,0
49074,20171222,3703.0,10
49075,20171224,2201.0,79
49076,20171224,3401.0,230
49077,20171226,4419.0,62
49078,20180102,4306.0,44
49079,20180106,1302.0,8
49080,20180106,3702.0,16
49081,20180107,5111.0,5
49082,20180114,5203.0,28
49083,20180115,4452.0,1
49084,20180116,1301.0,65
49085,20180116,3101.0,20634
49086,20180116,3701.0,391
49087,20180116,4301.0,71
49088,20180116,6101.0,436
49089,20180117,3310.0,6
49090,20180122,4304.0,252
49091,20180123,5113.0,1
49092,20180124,3402.0,221
49093,20180125,4451.0,70
49094,20180126,4420.0,12
49095,20180129,420607.0,213
49096,20180201,4306.0,116
49097,20180204,4453.0,13
49098,20180205,1302.0,4
49099,20180205,3702.0,113
49100,20180206,5111.0,83
49101,20180209,4418.0,30
49102,20180213,5203.0,8
49103,20180214,4452.0,68
49104,20180215,1301.0,4
49105,20180215,3101.0,2807
49106,20180215,3701.0,35
49107,20180215,4301.0,0
49108,20180215,6101.0,14
49109,20180216,3310.0,5
49110,20180219,4417.0,8
49111,20180221,4304.0,172
49112,20180222,5113.0,93
49113,20180223,3402.0,202
49114,20180224,4451.0,135
49115,20180225,4420.0,1
49116,20180228,420607.0,90
49117,20180303,4453.0,12
49118,20180304,1302.0,4
49119,20180304,3702.0,132
49120,20180305,5111.0,68
49121,20180308,4418.0,138
49122,20180309,3307.0,19
49123,20180312,5203.0,24
49124,20180313,4452.0,206
49125,20180314,1301.0,129
49126,20180314,3101.0,18572
49127,20180314,3701.0,312
49128,20180314,4301.0,207
49129,20180314,6101.0,252
49130,20180315,3310.0,122
49131,20180318,4417.0,183
49132,20180319,3306.0,55
49133,20180320,4304.0,450
49134,20180321,5113.0,245
49135,20180322,3402.0,224
49136,20180323,4451.0,257
49137,20180324,4420.0,23
49138,20180327,3607.0,11
49139,20180327,420607.0,296
49140,20180328,4416.0,374
49141,20180329,5105.0,1
49142,20180330,3703.0,172
49143,20180402,4453.0,21
49144,20180403,1302.0,644
49145,20180403,3702.0,63
49146,20180404,5111.0,78
49147,20180406,4209.0,4
49148,20180407,4418.0,179
49149,20180408,3307.0,34
49150,20180409,4116.0,78
49151,20180411,5203.0,40
49152,20180412,4452.0,362
49153,20180413,1301.0,479
49154,20180413,3101.0,26001
49155,20180413,3701.0,349
49156,20180413,4301.0,316
49157,20180413,6101.0,866
49158,20180414,3310.0,285
49159,20180417,4417.0,289
49160,20180418,3306.0,118
49161,20180419,4115.0,103
49162,20180420,5113.0,527
49163,20180421,2202.0,0
49164,20180421,3402.0,476
49165,20180422,3611.0,95
49166,20180422,4211.0,12
49167,20180422,4451.0,415
49168,20180423,4420.0,23
49169,20180426,3607.0,257
49170,20180426,420607.0,326
49171,20180427,4416.0,550
49172,20180428,5105.0,1
49173,20180429,4114.0,152
49174,20180501,4453.0,111
49175,20180502,1302.0,843
49176,20180502,3702.0,62
49177,20180502,4302.0,1
49178,20180503,5111.0,71
49179,20180505,3609.0,30
49180,20180505,4209.0,167
49181,20180506,4418.0,411
49182,20180507,3307.0,29
49183,20180507,5107.0,13
49184,20180508,4116.0,260
49185,20180509,4205.0,209
49186,20180510,3403.0,0
49187,20180510,5203.0,49
49188,20180511,4452.0,397
49189,20180512,1301.0,535
49190,20180512,3101.0,17737
49191,20180512,3701.0,356
49192,20180512,4301.0,112
49193,20180512,6101.0,520
49194,20180512,532901.0,5
49195,20180513,3310.0,517
49196,20180516,4417.0,412
49197,20180517,3306.0,99
49198,20180517,5106.0,6
49199,20180518,4115.0,230
49200,20180519,3604.0,67
49201,20180520,2202.0,815
49202,20180520,3402.0,310
49203,20180520,4602.0,3
49204,20180521,3611.0,223
49205,20180521,4211.0,78
49206,20180521,4451.0,128
49207,20180522,4420.0,114
49208,20180523,4509.0,4
49209,20180523,5109.0,16
49210,20180525,3607.0,275
49211,20180525,420607.0,569
49212,20180526,4416.0,512
49213,20180527,5105.0,3
49214,20180528,4114.0,251
49215,20180529,4203.0,1
49216,20180530,2201.0,271
49217,20180530,3401.0,364
49218,20180530,4601.0,677
49219,20180530,5201.0,423
49220,20180530,6401.0,388
49221,20180530,422801.0,6
49222,20180530,522401.0,3
49223,20180531,4210.0,281
49224,20180601,1302.0,1354
49225,20180601,3702.0,181
49226,20180601,4302.0,305
49227,20180602,5111.0,86
49228,20180604,3609.0,135
49229,20180604,4209.0,119
49230,20180605,4418.0,485
49231,20180606,3307.0,18
49232,20180606,5107.0,162
49233,20180607,4116.0,387
49234,20180608,4205.0,351
49235,20180609,4414.0,970
49236,20180610,4452.0,795
49237,20180611,1301.0,516
49238,20180611,3101.0,29320
49239,20180611,3701.0,375
49240,20180611,4301.0,301
49241,20180611,6101.0,1161
49242,20180611,532901.0,14
49243,20180612,3310.0,218
49244,20180612,5110.0,46
49245,20180614,3608.0,47
49246,20180615,4417.0,616
49247,20180616,2106.0,151
49248,20180616,3306.0,79
49249,20180616,5106.0,90
49250,20180617,4115.0,438
49251,20180618,3604.0,42
49252,20180619,3213.0,498
49253,20180619,4413.0,259
49254,20180620,3611.0,332
49255,20180620,4211.0,157
49256,20180620,4451.0,622
49257,20180621,4420.0,202
49258,20180622,4509.0,85
49259,20180622,5109.0,101
49260,20180624,3607.0,540
49261,20180624,420607.0,416
49262,20180625,4416.0,708
49263,20180626,1505.0,2
49264,20180626,2105.0,0
49265,20180626,3305.0,103
49266,20180626,5105.0,6
49267,20180627,4114.0,550
49268,20180628,4203.0,34
49269,20180629,3212.0,691
49270,20180629,4412.0,138
49271,20180630,4210.0,416
49272,20180701,2111.0,12
49273,20180701,3311.0,24
49274,20180701,5111.0,131
49275,20180703,3609.0,256
49276,20180703,4209.0,204
49277,20180704,4418.0,666
49278,20180705,2107.0,52
49279,20180705,3307.0,14
49280,20180705,5107.0,215
49281,20180706,4116.0,567
49282,20180707,4205.0,331
49283,20180708,4414.0,903
49284,20180709,2103.0,227
49285,20180709,3303.0,316
49286,20180709,4503.0,321
49287,20180709,320583.0,1
49288,20180710,1301.0,567
49289,20180710,3101.0,24687
49290,20180710,3701.0,330
49291,20180710,4301.0,709
49292,20180710,6101.0,651
49293,20180710,522701.0,11
49294,20180710,532901.0,43
49295,20180711,2110.0,54
49296,20180711,3310.0,156
49297,20180711,5110.0,114
49298,20180713,3608.0,89
49299,20180714,4417.0,613
49300,20180715,2106.0,820
49301,20180715,3306.0,173
49302,20180715,5106.0,153
49303,20180716,4115.0,447
49304,20180717,3604.0,40
49305,20180718,3213.0,767
49306,20180718,4413.0,492
49307,20180719,1502.0,36
49308,20180719,2102.0,673
49309,20180719,3302.0,251
49310,20180719,4502.0,430
49311,20180719,330782.0,10
49312,20180720,4420.0,323
49313,20180721,4509.0,163
49314,20180721,5109.0,218
49315,20180723,3607.0,362
49316,20180723,420607.0,439
49317,20180724,4416.0,652
49318,20180725,1505.0,76
49319,20180725,2105.0,144
49320,20180725,3305.0,140
49321,20180725,4505.0,156
49322,20180725,5105.0,1
49323,20180726,4114.0,479
49324,20180727,4203.0,136
49325,20180728,3212.0,557
49326,20180728,4412.0,30
49327,20180729,1501.0,297
49328,20180729,2101.0,396
49329,20180729,3301.0,4127
49330,20180729,4501.0,1661
49331,20180729,5101.0,7171
49332,20180729,6301.0,133
49333,20180729,320581.0,168
49334,20180730,4419.0,206
49335,20180731,2108.0,218
49336,20180731,3308.0,240
49337,20180802,3609.0,326
49338,20180802,4209.0,297
49339,20180803,4418.0,722
49340,20180804,2107.0,179
49341,20180804,3307.0,12
49342,20180804,4507.0,56
49343,20180804,5107.0,300
49344,20180805,4116.0,721
49345,20180806,4205.0,344
49346,20180807,4414.0,894
49347,20180808,2103.0,289
49348,20180808,3303.0,349
49349,20180808,4503.0,319
49350,20180808,320583.0,3
49351,20180809,2312.0,289
49352,20180810,2110.0,99
49353,20180810,3310.0,225
49354,20180810,5110.0,190
49355,20180812,3608.0,210
49356,20180812,4208.0,53
49357,20180813,4417.0,670
49358,20180814,2106.0,1107
49359,20180814,3306.0,48
49360,20180814,5106.0,166
49361,20180815,4115.0,393
49362,20180816,3604.0,94
49363,20180817,3213.0,1512
49364,20180817,4413.0,973
49365,20180818,1502.0,107
49366,20180818,2102.0,950
49367,20180818,3302.0,389
49368,20180818,4502.0,690
49369,20180818,330782.0,16
49370,20180820,4509.0,228
49371,20180820,5109.0,292
49372,20180822,3607.0,476
49373,20180822,420607.0,449
49374,20180823,4416.0,784
49375,20180824,1505.0,253
49376,20180824,2105.0,272
49377,20180824,3305.0,129
49378,20180824,4505.0,315
49379,20180824,5105.0,5
49380,20180825,4114.0,419
49381,20180826,4203.0,229
49382,20180827,3212.0,409
49383,20180827,4412.0,47
49384,20180828,1501.0,516
49385,20180828,2101.0,477
49386,20180828,3301.0,6178
49387,20180828,4501.0,2597
49388,20180828,5101.0,11389
49389,20180828,6301.0,83
49390,20180828,320581.0,198
49391,20180829,2310.0,606
49392,20180829,4110.0,442
49393,20180830,2108.0,228
49394,20180830,3308.0,381
49395,20180830,4508.0,25
49396,20180831,4117.0,382
49397,20180901,3609.0,301
49398,20180901,4209.0,492
49399,20180902,4418.0,763
49400,20180903,2107.0,341
49401,20180903,3307.0,6
49402,20180903,4507.0,153
49403,20180903,5107.0,231
49404,20140625,3101.0,6
49405,20140724,3101.0,13
49406,20140823,3101.0,12
49407,20140922,3101.0,20
49408,20141002,1101.0,17
49409,20141020,4401.0,4
49410,20141101,1101.0,31
49411,20141219,3101.0,69
49412,20150110,1101.0,366
49413,20150129,3101.0,129
49414,20150228,3101.0,140
49415,20150327,3101.0,307
49416,20150426,3101.0,537
49417,20150525,3101.0,632
49418,20150624,3101.0,1193
49419,20150723,3101.0,2181
49420,20150822,3101.0,3747
49421,20150822,6101.0,3
49422,20150911,3702.0,5
49423,20150921,3101.0,4084
49424,20150921,4301.0,6
49425,20150921,6101.0,44
49426,20151001,1101.0,11094
49427,20151001,4101.0,14
49428,20151109,3702.0,36
49429,20151119,1301.0,20
49430,20151119,3101.0,6018
49431,20151119,3701.0,34
49432,20151119,4301.0,35
49433,20151119,6101.0,172
49434,20151208,1302.0,9
49435,20151208,3702.0,10
49436,20151218,1301.0,21
49437,20151218,3101.0,6104
49438,20151218,3701.0,37
49439,20151218,4301.0,51
49440,20151218,6101.0,137
49441,20160118,1302.0,5
49442,20160118,3702.0,18
49443,20160128,1301.0,39
49444,20160128,3101.0,4013
49445,20160128,3701.0,32
49446,20160128,4301.0,40
49447,20160128,6101.0,145
49448,20160209,2201.0,7
49449,20160217,1302.0,3
49450,20160217,3702.0,6
49451,20160227,1301.0,18
49452,20160227,3101.0,2151
49453,20160227,3701.0,55
49454,20160227,4301.0,25
49455,20160227,6101.0,53
49456,20160308,2201.0,245
49457,20160316,1302.0,3
49458,20160316,3702.0,7
49459,20160326,1301.0,27
49460,20160326,3101.0,2507
49461,20160326,3701.0,66
49462,20160326,4301.0,31
49463,20160326,6101.0,107
49464,20160405,3703.0,4
49465,20160407,2201.0,103
49466,20160409,4419.0,26
49467,20160415,1302.0,3
49468,20160415,3702.0,17
49469,20160425,1301.0,7
49470,20160425,3101.0,4948
49471,20160425,3701.0,60
49472,20160425,4301.0,30
49473,20160425,6101.0,83
49474,20160504,3703.0,4
49475,20160506,2201.0,224
49476,20160508,4419.0,100
49477,20160514,1302.0,0
49478,20160514,3702.0,14
49479,20160524,1301.0,10
49480,20160524,3101.0,5203
49481,20160524,3701.0,80
49482,20160524,4301.0,41
49483,20160524,6101.0,91
49484,20160603,3703.0,1
49485,20160605,2201.0,90
49486,20160607,4419.0,30
49487,20160613,1302.0,4
49488,20160613,3702.0,2
49489,20160623,1301.0,30
49490,20160623,3101.0,6243
49491,20160623,3701.0,122
49492,20160623,4301.0,43
49493,20160623,6101.0,176
49494,20160702,3703.0,2
49495,20160704,2201.0,140
49496,20160706,4419.0,19
49497,20160712,1302.0,8
49498,20160712,3702.0,10
49499,20160722,1301.0,32
49500,20160722,3101.0,8328
49501,20160722,3701.0,201
49502,20160722,4301.0,45
49503,20160722,6101.0,72
49504,20160801,3703.0,1
49505,20160803,2201.0,125
49506,20160805,4419.0,19
49507,20160811,3702.0,7
49508,20160821,1301.0,17
49509,20160821,3101.0,3413
49510,20160821,3701.0,102
49511,20160821,4301.0,35
49512,20160821,6101.0,47
49513,20160902,2201.0,99
49514,20160904,4419.0,16
49515,20160910,1302.0,0
49516,20160910,3702.0,19
49517,20160920,1301.0,26
49518,20160920,3101.0,5845
49519,20160920,3701.0,130
49520,20160920,4301.0,53
49521,20160920,6101.0,125
49522,20160929,2102.0,43
49523,20160929,3302.0,6
49524,20161009,3702.0,7
49525,20161019,1301.0,20
49526,20161019,3101.0,7042
49527,20161019,3701.0,140
49528,20161019,4301.0,57
49529,20161019,6101.0,131
49530,20161108,1302.0,2
49531,20161108,3702.0,10
49532,20161118,1301.0,69
49533,20161118,3101.0,9057
49534,20161118,3701.0,247
49535,20161118,4301.0,65
49536,20161118,6101.0,189
49537,20161207,3702.0,5
49538,20161217,1301.0,52
49539,20161217,3101.0,5919
49540,20161217,3701.0,211
49541,20161217,4301.0,32
49542,20161217,6101.0,63
49543,20170107,3703.0,3
49544,20170109,2201.0,132
49545,20170117,1302.0,1
49546,20170117,3702.0,17
49547,20170127,1301.0,3
49548,20170127,3101.0,852
49549,20170127,3701.0,28
49550,20170127,4301.0,3
49551,20170127,6101.0,9
49552,20170206,3703.0,1
49553,20170208,2201.0,73
49554,20170216,3702.0,8
49555,20170226,1301.0,28
49556,20170226,3101.0,4122
49557,20170226,3701.0,213
49558,20170226,4301.0,26
49559,20170226,6101.0,64
49560,20170305,3703.0,2
49561,20170307,2201.0,164
49562,20170309,4419.0,25
49563,20170315,1302.0,0
49564,20170315,3702.0,8
49565,20170325,1301.0,14
49566,20170325,3101.0,6262
49567,20170325,3701.0,229
49568,20170325,4301.0,26
49569,20170325,6101.0,91
49570,20170404,3703.0,2
49571,20170406,2201.0,88
49572,20170408,4419.0,26
49573,20170414,1302.0,0
49574,20170414,3702.0,15
49575,20170424,1301.0,23
49576,20170424,3101.0,9900
49577,20170424,3701.0,205
49578,20170424,4301.0,34
49579,20170424,6101.0,123
49580,20170503,3703.0,1
49581,20170505,2201.0,161
49582,20170507,4419.0,22
49583,20170513,3702.0,31
49584,20170523,1301.0,14
49585,20170523,3101.0,12467
49586,20170523,3701.0,281
49587,20170523,4301.0,32
49588,20170523,6101.0,124
49589,20170602,3703.0,1
49590,20170604,2201.0,69
49591,20170606,4419.0,15
49592,20170612,3702.0,12
49593,20170622,1301.0,25
49594,20170622,3101.0,13924
49595,20170622,3701.0,333
49596,20170622,4301.0,44
49597,20170622,6101.0,124
49598,20170701,3703.0,2
49599,20170703,2201.0,67
49600,20170705,4419.0,12
49601,20170711,1302.0,0
49602,20170711,3702.0,8
49603,20170721,1301.0,35
49604,20170721,3101.0,16299
49605,20170721,3701.0,315
49606,20170721,4301.0,38
49607,20170721,6101.0,257
49608,20170802,2201.0,71
49609,20170802,3401.0,21
49610,20170804,4419.0,23
49611,20170810,1302.0,3
49612,20170810,3702.0,16
49613,20170815,3307.0,4
49614,20170819,3303.0,3
49615,20170820,1301.0,14
49616,20170820,3101.0,9204
49617,20170820,3701.0,249
49618,20170820,4301.0,36
49619,20170820,6101.0,133
49620,20170829,2102.0,228
49621,20170829,3302.0,14
49622,20170901,2201.0,94
49623,20170901,3401.0,55
49624,20170903,4419.0,24
49625,20170914,3307.0,4
49626,20170918,3303.0,51
49627,20170928,2102.0,372
49628,20170928,3302.0,17
49629,20171008,1302.0,2
49630,20171008,3702.0,10
49631,20171018,1301.0,68
49632,20171018,3101.0,18153
49633,20171018,3701.0,422
49634,20171018,4301.0,52
49635,20171018,6101.0,248
49636,20171107,1302.0,5
49637,20171107,3702.0,20
49638,20171108,5111.0,2
49639,20171115,5203.0,0
49640,20171117,1301.0,54
49641,20171117,3101.0,28055
49642,20171117,3701.0,526
49643,20171117,4301.0,87
49644,20171117,6101.0,456
49645,20171206,1302.0,7
49646,20171206,3702.0,18
49647,20171207,5111.0,5
49648,20171214,5203.0,21
49649,20171216,1301.0,48
49650,20171216,3101.0,17329
49651,20171216,3701.0,454
49652,20171216,4301.0,56
49653,20171216,6101.0,524
49654,20171222,4304.0,41
49655,20171229,420607.0,1
49656,20180106,3703.0,5
49657,20180108,2201.0,60
49658,20180108,3401.0,170
49659,20180108,4601.0,30
49660,20180112,4306.0,52
49661,20180115,4453.0,1
49662,20180116,1302.0,9
49663,20180116,3702.0,50
49664,20180117,5111.0,2
49665,20180124,5203.0,45
49666,20180125,4452.0,15
49667,20180126,1301.0,50
49668,20180126,3101.0,26847
49669,20180126,3701.0,402
49670,20180126,4301.0,128
49671,20180126,6101.0,314
49672,20180127,3310.0,65
49673,20180201,4307.0,54
49674,20180205,3703.0,1
49675,20180207,2201.0,63
49676,20180207,3401.0,302
49677,20180207,4601.0,141
49678,20180207,5201.0,48
49679,20180209,4419.0,70
49680,20180211,4306.0,200
49681,20180214,4453.0,5
49682,20180215,1302.0,3
49683,20180215,3702.0,5
49684,20180216,5111.0,29
49685,20180219,4418.0,2
49686,20180223,5203.0,25
49687,20180224,4452.0,65
49688,20180225,1301.0,15
49689,20180225,3101.0,7871
49690,20180225,3701.0,171
49691,20180225,4301.0,59
49692,20180225,6101.0,100
49693,20180226,3310.0,64
49694,20180304,3703.0,9
49695,20180306,2201.0,65
49696,20180306,3401.0,331
49697,20180306,4601.0,280
49698,20180306,5201.0,72
49699,20180308,4419.0,360
49700,20180310,3706.0,6
49701,20180310,4306.0,330
49702,20180313,4453.0,21
49703,20180314,1302.0,190
49704,20180314,3702.0,80
49705,20180315,5111.0,45
49706,20180318,4418.0,87
49707,20180319,3307.0,45
49708,20180320,1305.0,17
49709,20180322,5203.0,37
49710,20180323,4452.0,297
49711,20180324,1301.0,178
49712,20180324,3101.0,11005
49713,20180324,3701.0,210
49714,20180324,4301.0,236
49715,20180324,6101.0,162
49716,20180325,3310.0,146
49717,20180328,4417.0,233
49718,20180329,3306.0,57
49719,20180330,1304.0,17
49720,20180330,4304.0,565
49721,20180331,5113.0,438
49722,20180403,3703.0,253
49723,20180405,2201.0,143
49724,20180405,3401.0,480
49725,20180405,4601.0,289
49726,20180405,5201.0,216
49727,20180405,6401.0,252
49728,20180406,4210.0,34
49729,20180407,4419.0,102
49730,20180412,4453.0,47
49731,20180413,1302.0,948
49732,20180413,3702.0,98
49733,20180414,5111.0,92
49734,20180416,4209.0,18
49735,20180417,4418.0,232
49736,20180418,3307.0,30
49737,20180419,4116.0,191
49738,20180421,5203.0,53
49739,20180422,4452.0,554
49740,20180423,1301.0,302
49741,20180423,3101.0,27337
49742,20180423,3701.0,419
49743,20180423,4301.0,270
49744,20180423,6101.0,789
49745,20180424,3310.0,239
49746,20180427,4417.0,427
49747,20180428,3306.0,103
49748,20180429,4115.0,179
49749,20180430,5113.0,442
49750,20180502,3703.0,384
49751,20180504,2201.0,233
49752,20180504,3401.0,437
49753,20180504,4601.0,671
49754,20180504,5201.0,397
49755,20180504,6401.0,348
49756,20180504,522401.0,8
49757,20180505,4210.0,178
49758,20180506,4419.0,139
49759,20180508,4117.0,54
49760,20180511,4453.0,160
49761,20180512,1302.0,719
49762,20180512,3702.0,82
49763,20180512,4302.0,37
49764,20180513,5111.0,45
49765,20180515,3609.0,50
49766,20180515,4209.0,113
49767,20180516,4418.0,375
49768,20180517,3307.0,25
49769,20180517,5107.0,45
49770,20180518,4116.0,325
49771,20180519,4205.0,195
49772,20180520,3403.0,2
49773,20180520,5203.0,140
49774,20180521,4452.0,243
49775,20180522,1301.0,347
49776,20180522,3101.0,25857
49777,20180522,3701.0,343
49778,20180522,4301.0,389
49779,20180522,6101.0,1022
49780,20180522,532901.0,16
49781,20180523,3310.0,193
49782,20180525,3608.0,1
49783,20180526,4417.0,540
49784,20180527,2106.0,1
49785,20180527,3306.0,104
49786,20180527,5106.0,39
49787,20180528,4115.0,223
49788,20180529,3604.0,32
49789,20180530,2202.0,268
49790,20180530,3402.0,220
49791,20180530,4602.0,5
49792,20180531,3611.0,277
49793,20180531,4211.0,162
49794,20180531,4451.0,536
49795,20180601,3703.0,791
49796,20180601,4303.0,2
49797,20180601,6103.0,219
49798,20180603,2201.0,239
49799,20180603,3401.0,385
49800,20180603,4601.0,627
49801,20180603,5201.0,634
49802,20180603,6401.0,468
49803,20180603,422801.0,10
49804,20180603,522401.0,19
49805,20180604,4210.0,197
49806,20180605,4419.0,209
49807,20180606,2108.0,1
49808,20180606,3308.0,26
49809,20180607,4117.0,126
49810,20180609,4415.0,533
49811,20180610,4453.0,236
49812,20180611,1302.0,1129
49813,20180611,3702.0,19
49814,20180611,4302.0,155
49815,20180612,5111.0,88
49816,20180614,3609.0,161
49817,20180614,4209.0,166
49818,20180615,4418.0,525
49819,20180616,2107.0,0
49820,20180616,3307.0,17
49821,20180616,5107.0,167
49822,20180617,4116.0,585
49823,20180618,4205.0,374
49824,20180619,4414.0,733
49825,20180620,4212.0,2
49826,20180620,4452.0,858
49827,20180621,1301.0,527
49828,20180621,3101.0,27849
49829,20180621,3701.0,293
49830,20180621,4301.0,438
49831,20180621,6101.0,759
49832,20180621,522701.0,0
49833,20180621,532901.0,30
49834,20180622,3310.0,199
49835,20180622,5110.0,70
49836,20180624,3608.0,57
49837,20180625,4417.0,602
49838,20180626,2106.0,312
49839,20180626,3306.0,120
49840,20180626,5106.0,70
49841,20180627,4115.0,383
49842,20180628,3604.0,56
49843,20180629,3213.0,628
49844,20180629,4413.0,442
49845,20180630,3611.0,356
49846,20180630,4211.0,186
49847,20180630,4451.0,977
49848,20180702,2201.0,421
49849,20180702,3401.0,489
49850,20180702,4601.0,811
49851,20180702,5201.0,762
49852,20180702,6401.0,642
49853,20180702,422801.0,25
49854,20180702,522401.0,17
49855,20180703,4210.0,459
49856,20180704,4419.0,254
49857,20180705,2108.0,43
49858,20180705,3308.0,114
49859,20180706,4117.0,250
49860,20180708,4415.0,606
49861,20180709,1504.0,794
49862,20180709,2104.0,6
49863,20180709,3304.0,8
49864,20180709,4504.0,7
49865,20180710,1302.0,1533
49866,20180710,3702.0,138
49867,20180710,4302.0,383
49868,20180711,2111.0,92
49869,20180711,3311.0,55
49870,20180711,5111.0,142
49871,20180713,3609.0,242
49872,20180713,4209.0,219
49873,20180714,4418.0,837
49874,20180715,2107.0,71
49875,20180715,3307.0,15
49876,20180715,5107.0,282
49877,20180716,4116.0,623
49878,20180717,4205.0,382
49879,20180718,4414.0,859
49880,20180719,2103.0,279
49881,20180719,3303.0,332
49882,20180719,4503.0,356
49883,20180719,320583.0,1
49884,20180720,1301.0,727
49885,20180720,3101.0,28921
49886,20180720,3701.0,345
49887,20180720,4301.0,629
49888,20180720,6101.0,800
49889,20180720,522701.0,34
49890,20180720,532901.0,78
49891,20180721,2110.0,86
49892,20180721,3310.0,204
49893,20180721,5110.0,176
49894,20180723,3608.0,101
49895,20180723,4208.0,13
49896,20180724,4417.0,679
49897,20180725,2106.0,958
49898,20180725,3306.0,196
49899,20180725,5106.0,120
49900,20180726,4115.0,470
49901,20180727,3604.0,71
49902,20180728,3213.0,748
49903,20180728,4413.0,493
49904,20180729,1502.0,78
49905,20180729,2102.0,777
49906,20180729,3302.0,327
49907,20180729,4502.0,474
49908,20180729,330782.0,8
49909,20180730,4420.0,234
49910,20180731,4509.0,224
49911,20180731,5109.0,238
49912,20180801,2201.0,359
49913,20180801,3401.0,795
49914,20180801,4601.0,827
49915,20180801,5201.0,621
49916,20180801,6401.0,734
49917,20180801,422801.0,72
49918,20180801,522401.0,83
49919,20180802,3610.0,29
49920,20180802,4210.0,438
49921,20180803,4419.0,268
49922,20180804,2108.0,218
49923,20180804,3308.0,240
49924,20180805,4117.0,278
49925,20180807,4415.0,704
49926,20180808,1504.0,1230
49927,20180808,2104.0,12
49928,20180808,3304.0,9
49929,20180808,4504.0,145
49930,20180809,4113.0,679
49931,20180810,2111.0,252
49932,20180810,3311.0,128
49933,20180810,4511.0,41
49934,20180810,5111.0,144
49935,20180812,3609.0,273
49936,20180812,4209.0,424
49937,20180813,4418.0,714
49938,20180814,2107.0,285
49939,20180814,3307.0,14
49940,20180814,4507.0,121
49941,20180814,5107.0,347
49942,20180815,4116.0,702
49943,20180816,4205.0,132
49944,20180817,4414.0,950
49945,20180818,2103.0,356
49946,20180818,3303.0,408
49947,20180818,4503.0,393
49948,20180818,320583.0,12
49949,20180819,2312.0,307
49950,20180820,2110.0,139
49951,20180820,3310.0,255
49952,20180820,5110.0,162
49953,20180822,3608.0,269
49954,20180822,4208.0,48
49955,20180823,4417.0,793
49956,20180824,2106.0,1068
49957,20180824,3306.0,48
49958,20180824,5106.0,179
49959,20180825,4115.0,453
49960,20180826,3604.0,87
49961,20180827,3213.0,789
49962,20180827,4413.0,484
49963,20180828,1502.0,94
49964,20180828,2102.0,870
49965,20180828,3302.0,342
49966,20180828,4502.0,608
49967,20180828,330782.0,14
49968,20180830,4509.0,289
49969,20180830,5109.0,398
49970,20180901,3610.0,196
49971,20180901,4210.0,412
49972,20180902,4419.0,301
49973,20180903,2108.0,210
49974,20180903,3308.0,346
49975,20180903,4508.0,13
49976,20141010,4403.0,1
49977,20141012,1101.0,16
49978,20141030,4401.0,3
49979,20141111,1101.0,295
49980,20141210,1101.0,100
49981,20141229,3101.0,74
49982,20150102,4401.0,16
49983,20150120,1101.0,400
49984,20150201,4401.0,8
49985,20150921,3702.0,13
49986,20151011,1101.0,12517
49987,20151011,4101.0,32
49988,20151110,1101.0,19619
49989,20151110,2301.0,24
49990,20151110,4101.0,17
49991,20151119,3702.0,16
49992,20151129,1301.0,14
49993,20151129,3101.0,3250
49994,20151129,3701.0,36
49995,20151129,4301.0,75
49996,20151129,6101.0,202
49997,20151218,1302.0,3
49998,20151218,3702.0,22
49999,20151228,1301.0,21
50000,20151228,3101.0,3675
50001,20151228,3701.0,29
50002,20151228,4301.0,65
50003,20151228,6101.0,82
50004,20160101,1401.0,49
50005,20160101,3201.0,548
50006,20160101,4401.0,475
50007,20160101,5001.0,885
50008,20160128,1302.0,5
50009,20160128,3702.0,13
50010,20160219,2201.0,82
50011,20160227,1302.0,5
50012,20160227,3702.0,11
50013,20160316,3703.0,2
50014,20160318,2201.0,131
50015,20160326,1302.0,1
50016,20160326,3702.0,6
50017,20160415,3703.0,7
50018,20160417,2201.0,136
50019,20160419,4419.0,25
50020,20160425,1302.0,1
50021,20160425,3702.0,12
50022,20160514,3703.0,2
50023,20160516,2201.0,123
50024,20160518,4419.0,43
50025,20160524,1302.0,1
50026,20160524,3702.0,15
50027,20160613,3703.0,2
50028,20160615,2201.0,137
50029,20160617,4419.0,15
50030,20160623,1302.0,4
50031,20160623,3702.0,21
50032,20160712,3703.0,4
50033,20160714,2201.0,113
50034,20160716,4419.0,15
50035,20160722,1302.0,3
50036,20160722,3702.0,10
50037,20160811,3703.0,1
50038,20160813,2201.0,116
