,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
192,2018-01-18,53448.47427900792,42074.8937594506,70778.8915588182,53448.47427900792,53448.47427900792,0.06451445011516214,0.06451445011516214,0.06451445011516214,0.06451445011516214,0.06451445011516214,0.06451445011516214,0.0,0.0,0.0,56896.673206612504
193,2018-01-19,53374.7959414157,48739.72774932369,77583.67908120138,53374.79594141571,53374.79594141571,0.18655856152219163,0.18655856152219163,0.18655856152219163,0.18655856152219163,0.18655856152219163,0.18655856152219163,0.0,0.0,0.0,63332.321093786726
194,2018-01-20,53301.11760382348,28758.529440765273,59817.85312850191,53301.11760382348,53301.11760382348,-0.16206514049839454,-0.16206514049839454,-0.16206514049839454,-0.16206514049839454,-0.16206514049839454,-0.16206514049839454,0.0,0.0,0.0,44662.86449063837
195,2018-01-21,53227.43926623126,26802.303487372177,57573.47105176097,53227.43926623126,53227.43926623126,-0.2103911699027934,-0.2103911699027934,-0.2103911699027934,-0.2103911699027934,-0.2103911699027934,-0.2103911699027934,0.0,0.0,0.0,42028.85604807898
196,2018-01-22,53153.76092863904,40139.80453589818,69724.09754998493,53153.76092863904,53153.76092863904,0.041023690944287095,0.041023690944287095,0.041023690944287095,0.041023690944287095,0.041023690944287095,0.041023690944287095,0.0,0.0,0.0,55334.32438950206
197,2018-01-23,53080.08259104682,40589.03929740995,70203.60834341375,53080.08259104682,53080.08259104682,0.03675989061215945,0.03675989061215945,0.03675989061215945,0.03675989061215945,0.03675989061215945,0.03675989061215945,0.0,0.0,0.0,55031.30062077809
198,2018-01-24,53006.40425345461,38948.04558997673,70273.78887152644,53006.40425345461,53006.40425345461,0.043599717207482215,0.043599717207482215,0.043599717207482215,0.043599717207482215,0.043599717207482215,0.043599717207482215,0.0,0.0,0.0,55317.468489090716
199,2018-01-25,52932.725915862386,40593.7136739269,71229.98519575607,52932.725915862386,52932.725915862386,0.06451445011535598,0.06451445011535598,0.06451445011535598,0.06451445011535598,0.06451445011535598,0.06451445011535598,0.0,0.0,0.0,56347.651621431105
200,2018-01-26,52859.04757827017,47351.74994087147,78475.88566281815,52859.04757827017,52859.04757827017,0.1865585615225748,0.1865585615225748,0.1865585615225748,0.1865585615225748,0.1865585615225748,0.1865585615225748,0.0,0.0,0.0,62720.355457925594
201,2018-01-27,52785.369240677945,28880.61226806855,60366.433683512485,52785.369240677945,52785.369240677945,-0.1620651404981885,-0.1620651404981885,-0.1620651404981885,-0.1620651404981885,-0.1620651404981885,-0.1620651404981885,0.0,0.0,0.0,44230.70095843871
202,2018-01-28,52711.69090308573,27246.30813967641,56439.09718124293,52711.69090308573,52711.69090308573,-0.21039116990277476,-0.21039116990277476,-0.21039116990277476,-0.21039116990277476,-0.21039116990277476,-0.21039116990277476,0.0,0.0,0.0,41621.61658643207
203,2018-01-29,52638.01256549351,39554.57043106679,70290.1743789902,52638.01256549351,52638.01256549351,0.041023690944092354,0.041023690944092354,0.041023690944092354,0.041023690944092354,0.041023690944092354,0.041023690944092354,0.0,0.0,0.0,54797.41812489157
204,2018-01-30,52564.334227901294,39628.53976138684,69829.91854101159,52564.334227901294,52564.334227901294,0.03675989061203235,0.03675989061203235,0.03675989061203235,0.03675989061203235,0.03675989061203235,0.03675989061203235,0.0,0.0,0.0,54496.59340421325
205,2018-01-31,52490.65589466225,39107.88024915068,70066.30399955237,52490.65589466225,52490.65589466225,0.04359971720740145,0.04359971720740145,0.04359971720740145,0.04359971720740145,0.04359971720740145,0.04359971720740145,0.0,0.0,0.0,54779.233647700545
206,2018-02-01,52416.97756142322,39890.98532602636,71609.79030862909,52416.97756142322,52416.97756142322,0.06451445011543487,0.06451445011543487,0.06451445011543487,0.06451445011543487,0.06451445011543487,0.06451445011543487,0.0,0.0,0.0,55798.63004551153
207,2018-02-02,52343.29922818419,47937.36643611306,77025.3552290969,52343.29922818419,52343.29922818419,0.1865585615224025,0.1865585615224025,0.1865585615224025,0.1865585615224025,0.1865585615224025,0.1865585615224025,0.0,0.0,0.0,62108.389837530915
208,2018-02-03,52269.62089494515,28995.71998386298,59438.60453567586,52269.62089494515,52269.62089494515,-0.16206514049808907,-0.16206514049808907,-0.16206514049808907,-0.16206514049808907,-0.16206514049808907,-0.16206514049808907,0.0,0.0,0.0,43798.53744082401
209,2018-02-04,52195.94256170611,25750.966958032586,55943.407469458594,52195.94256170611,52195.94256170611,-0.2103911699026641,-0.2103911699026641,-0.2103911699026641,-0.2103911699026641,-0.2103911699026641,-0.2103911699026641,0.0,0.0,0.0,41214.3771419765
210,2018-02-05,52122.26422846707,39066.41228308347,69557.49683905645,52122.26422846707,52122.26422846707,0.04102369094433163,0.04102369094433163,0.04102369094433163,0.04102369094433163,0.04102369094433163,0.04102369094433163,0.0,0.0,0.0,54260.5118874945
211,2018-02-06,52048.58589522804,38018.22501364517,67485.24067234759,52048.58589522804,52048.58589522804,0.03675989061216733,0.03675989061216733,0.03675989061216733,0.03675989061216733,0.03675989061216733,0.03675989061216733,0.0,0.0,0.0,53961.886219254615
212,2018-02-07,51974.907561989006,39576.14711078381,69126.93156152258,51974.907561989006,51974.907561989006,0.043599717207547815,0.043599717207547815,0.043599717207547815,0.043599717207547815,0.043599717207547815,0.043599717207547815,0.0,0.0,0.0,54240.99883358016
213,2018-02-08,51901.229228749966,40176.29305760457,70808.85248722465,51901.22922874997,51901.22922874997,0.06451445011557125,0.06451445011557125,0.06451445011557125,0.06451445011557125,0.06451445011557125,0.06451445011557125,0.0,0.0,0.0,55249.60849276498
214,2018-02-09,51827.55089551093,46884.773776988164,76930.13164965512,51827.55089551093,51827.55089551093,0.18655856152256858,0.18655856152256858,0.18655856152256858,0.18655856152256858,0.18655856152256858,0.18655856152256858,0.0,0.0,0.0,61496.42423781517
215,2018-02-10,51753.87256227189,27852.46181752312,58060.81711818819,51753.87256227189,51753.87256227189,-0.1620651404982168,-0.1620651404982168,-0.1620651404982168,-0.1620651404982168,-0.1620651404982168,-0.1620651404982168,0.0,0.0,0.0,43366.373934140494
216,2018-02-11,51680.19422903285,25585.509759070774,56443.05548458293,51680.19422903285,51680.19422903285,-0.21039116990302967,-0.21039116990302967,-0.21039116990302967,-0.21039116990302967,-0.21039116990302967,-0.21039116990302967,0.0,0.0,0.0,40807.13770437083
217,2018-02-12,51606.515895793826,38550.45493272683,68004.85979196517,51606.515895793826,51606.515895793826,0.04102369094377817,0.04102369094377817,0.04102369094377817,0.04102369094377817,0.04102369094377817,0.04102369094377817,0.0,0.0,0.0,53723.60565458805
218,2018-02-13,51532.837562554785,38712.89723892323,69292.58680647121,51532.837562554785,51532.837562554785,0.03675989061177812,0.03675989061177812,0.03675989061177812,0.03675989061177812,0.03675989061177812,0.03675989061177812,0.0,0.0,0.0,53427.179034268825
219,2018-02-14,51459.15931177995,39264.74243334484,68859.95408694778,51459.15931177995,51459.15931177995,0.043599717207447916,0.043599717207447916,0.043599717207447916,0.043599717207447916,0.043599717207447916,0.043599717207447916,0.0,0.0,0.0,53702.76410550656
220,2018-02-15,51385.48106100513,39845.46477437495,70029.30452322365,51385.48106100513,51385.48106100513,0.0645144501153681,0.0645144501153681,0.0645144501153681,0.0645144501153681,0.0645144501153681,0.0645144501153681,0.0,0.0,0.0,54700.587115569535
221,2018-02-16,51311.8028102303,47072.29913380418,74914.27147433831,51311.80281023031,51311.80281023031,0.18655856152239628,0.18655856152239628,0.18655856152239628,0.18655856152239628,0.18655856152239628,0.18655856152239628,0.0,0.0,0.0,60884.45893162772
222,2018-02-17,51238.12455945548,28017.501682538084,57719.27993998204,51238.12455945548,51238.12455945548,-0.16206514049834447,-0.16206514049834447,-0.16206514049834447,-0.16206514049834447,-0.16206514049834447,-0.16206514049834447,0.0,0.0,0.0,42934.21070385566
223,2018-02-18,51164.44630868065,25332.09926095055,55213.70253131181,51164.44630868065,51164.44630868065,-0.21039116990262677,-0.21039116990262677,-0.21039116990262677,-0.21039116990262677,-0.21039116990262677,-0.21039116990262677,0.0,0.0,0.0,40399.8985923772
224,2018-02-19,51090.76805790583,38377.936321196,69243.33626397705,51090.76805790583,51090.76805790583,0.04102369094358344,0.04102369094358344,0.04102369094358344,0.04102369094358344,0.04102369094358344,0.04102369094358344,0.0,0.0,0.0,53186.69993678366
225,2018-02-20,51017.08980713099,38319.89290314035,67232.81023942695,51017.08980713099,51017.08980713099,0.03675989061209881,0.03675989061209881,0.03675989061209881,0.03675989061209881,0.03675989061209881,0.03675989061209881,0.0,0.0,0.0,52892.47244778874
226,2018-02-21,50943.41155635617,38013.62757626886,69321.97044227933,50943.41155635618,50943.41155635618,0.043599717207480716,0.043599717207480716,0.043599717207480716,0.043599717207480716,0.043599717207480716,0.043599717207480716,0.0,0.0,0.0,53164.529893797604
227,2018-02-22,50869.733305581336,40537.3886978942,69361.2232285536,50869.733305581336,50869.733305581336,0.0645144501155045,0.0645144501155045,0.0645144501155045,0.0645144501155045,0.0645144501155045,0.0645144501155045,0.0,0.0,0.0,54151.566177313274
228,2018-02-23,50796.055054806515,45818.575771459946,75930.79073265212,50796.055054806515,50796.055054806515,0.18655856152244107,0.18655856152244107,0.18655856152244107,0.18655856152244107,0.18655856152244107,0.18655856152244107,0.0,0.0,0.0,60272.494016845936
229,2018-02-24,50722.376804031686,26695.111331548964,57643.253968605546,50722.376804031686,50722.376804031686,-0.16206514049847218,-0.16206514049847218,-0.16206514049847218,-0.16206514049847218,-0.16206514049847218,-0.16206514049847218,0.0,0.0,0.0,42502.047680869844
230,2018-02-25,50648.698553256865,25247.09821091154,55071.32667163577,50648.698553256865,50648.698553256865,-0.2103911699025161,-0.2103911699025161,-0.2103911699025161,-0.2103911699025161,-0.2103911699025161,-0.2103911699025161,0.0,0.0,0.0,39992.65961059728
231,2018-02-26,50575.02030248204,36837.34869937526,67704.67207945693,50575.02030248204,50575.02030248204,0.041023690943822716,0.041023690943822716,0.041023690943822716,0.041023690943822716,0.041023690943822716,0.041023690943822716,0.0,0.0,0.0,52649.79430484861
232,2018-02-27,50558.837187665726,37057.91483470828,67481.06031248478,50558.837187665726,50558.837187665726,0.036759890611971734,0.036759890611971734,0.036759890611971734,0.036759890611971734,0.036759890611971734,0.036759890611971734,0.0,0.0,0.0,52417.374512152805
233,2018-02-28,50542.65407284942,38030.571820206824,69354.59712511621,50542.65407284942,50542.65407284942,0.043599717207513516,0.043599717207513516,0.043599717207513516,0.043599717207513516,0.043599717207513516,0.043599717207513516,0.0,0.0,0.0,52746.299497342836
234,2018-03-01,50526.47095803312,39017.012935047125,69126.74356251795,50526.47095803312,50526.47095803312,0.0645144501152439,0.0645144501152439,0.0645144501152439,0.0645144501152439,0.0645144501152439,0.0645144501152439,0.0,0.0,0.0,53786.15844815446
235,2018-03-02,50510.28784321681,45452.76060173317,75079.87707729236,50510.28784321681,50510.28784321681,0.18655856152239006,0.18655856152239006,0.18655856152239006,0.18655856152239006,0.18655856152239006,0.18655856152239006,0.0,0.0,0.0,59933.4144853292
236,2018-03-03,50494.104728400496,27276.679439193736,57923.6960198889,50494.104728400496,50494.104728400496,-0.16206514049837276,-0.16206514049837276,-0.16206514049837276,-0.16206514049837276,-0.16206514049837276,-0.16206514049837276,0.0,0.0,0.0,42310.770551252725
237,2018-03-04,50477.92161358419,23342.546916311618,54304.216200335686,50477.92161358419,50477.92161358419,-0.21039116990288173,-0.21039116990288173,-0.21039116990288173,-0.21039116990288173,-0.21039116990288173,-0.21039116990288173,0.0,0.0,0.0,39857.81263103626
238,2018-03-05,50461.73849876788,36984.915624666944,66730.69634481838,50461.73849876788,50461.73849876788,0.041023690944061955,0.041023690944061955,0.041023690944061955,0.041023690944061955,0.041023690944061955,0.041023690944061955,0.0,0.0,0.0,52531.86526344141
239,2018-03-06,50445.55538395157,36668.569232392554,67141.00369276252,50445.55538395156,50445.55538395156,0.03675989061184462,0.03675989061184462,0.03675989061184462,0.03675989061184462,0.03675989061184462,0.03675989061184462,0.0,0.0,0.0,52299.928481719384
240,2018-03-07,50429.37226913527,37947.250389561224,67020.81844716307,50429.372269135274,50429.372269135274,0.0435997172075463,0.0435997172075463,0.0435997172075463,0.0435997172075463,0.0435997172075463,0.0435997172075463,0.0,0.0,0.0,52628.078639023646
241,2018-03-08,50413.18915431896,38014.19632195316,69728.33288905877,50413.18915431897,50413.18915431897,0.06451445011498332,0.06451445011498332,0.06451445011498332,0.06451445011498332,0.06451445011498332,0.06451445011498332,0.0,0.0,0.0,53665.56833115249
242,2018-03-09,50397.00603950265,44903.02207885952,74380.97768580996,50397.00603950265,50397.00603950265,0.18655856152243483,0.18655856152243483,0.18655856152243483,0.18655856152243483,0.18655856152243483,0.18655856152243483,0.0,0.0,0.0,59798.99899126973
243,2018-03-10,50380.82292468634,26753.950348383212,59196.08447009038,50380.82292468634,50380.82292468634,-0.16206514049850043,-0.16206514049850043,-0.16206514049850043,-0.16206514049850043,-0.16206514049850043,-0.16206514049850043,0.0,0.0,0.0,42215.84777896698
244,2018-03-11,50364.63980987004,24310.371404235993,53996.08889984269,50364.63980987004,50364.63980987004,-0.21039116990277104,-0.21039116990277104,-0.21039116990277104,-0.21039116990277104,-0.21039116990277104,-0.21039116990277104,0.0,0.0,0.0,39768.3643185398
245,2018-03-12,50348.45669505373,37541.650378832106,68442.76824171327,50348.45669505373,50348.45669505373,0.04102369094394252,0.04102369094394252,0.04102369094394252,0.04102369094394252,0.04102369094394252,0.04102369094394252,0.0,0.0,0.0,52413.936222016084
246,2018-03-13,50403.93547468522,36065.970514695364,66795.85543124181,50403.93547468522,50403.93547468522,0.036759890611903226,0.036759890611903226,0.036759890611903226,0.036759890611903226,0.036759890611903226,0.036759890611903226,0.0,0.0,0.0,52256.77862914408
247,2018-03-14,50459.41425431671,36676.39646970691,66433.45642603956,50459.41425431671,50459.41425431671,0.04359971720744642,0.04359971720744642,0.04359971720744642,0.04359971720744642,0.04359971720744642,0.04359971720744642,0.0,0.0,0.0,52659.43044625832
248,2018-03-15,50514.893033948196,38195.40006811716,69253.23550957347,50514.893033948196,50514.893033948196,0.06451445011517712,0.06451445011517712,0.06451445011517712,0.06451445011517712,0.06451445011517712,0.06451445011517712,0.0,0.0,0.0,53773.83358066035
249,2018-03-16,50570.371813579695,45026.80410058783,75244.9947789036,50570.371813579695,50570.371813579695,0.18655856152226255,0.18655856152226255,0.18655856152226255,0.18655856152226255,0.18655856152226255,0.18655856152226255,0.0,0.0,0.0,60004.70763476709
250,2018-03-17,50625.85059321118,26758.522141407782,57790.35228161627,50625.85059321118,50625.85059321118,-0.16206514049862816,-0.16206514049862816,-0.16206514049862816,-0.16206514049862816,-0.16206514049862816,-0.16206514049862816,0.0,0.0,0.0,42421.16500395985
251,2018-03-18,50681.32937284267,24906.342429049688,54821.69936944181,50681.32937284268,50681.32937284268,-0.21039116990304466,-0.21039116990304466,-0.21039116990304466,-0.21039116990304466,-0.21039116990304466,-0.21039116990304466,0.0,0.0,0.0,40018.425193848765
252,2018-03-19,50736.80815247417,36409.081066460065,68472.1322867548,50736.80815247417,50736.80815247417,0.04102369094410648,0.04102369094410648,0.04102369094410648,0.04102369094410648,0.04102369094410648,0.04102369094410648,0.0,0.0,0.0,52818.21928961169
253,2018-03-20,50792.28693210566,37584.498245627,68599.36579459228,50792.28693210566,50792.28693210566,0.036759890612038194,0.036759890612038194,0.036759890612038194,0.036759890612038194,0.036759890612038194,0.036759890612038194,0.0,0.0,0.0,52659.40584366511
254,2018-03-21,50847.76571173715,38412.85503367839,67516.11886631015,50847.76571173715,50847.76571173715,0.04359971720759278,0.04359971720759278,0.04359971720759278,0.04359971720759278,0.04359971720759278,0.04359971720759278,0.0,0.0,0.0,53064.71391740682
255,2018-03-22,50903.24449136864,38282.77753358646,68957.6364360435,50903.24449136864,50903.24449136864,0.06451445011525603,0.06451445011525603,0.06451445011525603,0.06451445011525603,0.06451445011525603,0.06451445011525603,0.0,0.0,0.0,54187.23931881173
256,2018-03-23,50958.723271000126,44157.543186978335,76170.17800896752,50958.723271000126,50958.723271000126,0.18655856152209027,0.18655856152209027,0.18655856152209027,0.18655856152209027,0.18655856152209027,0.18655856152209027,0.0,0.0,0.0,60465.509381440184
257,2018-03-24,51014.202050631626,27824.168212445868,57998.66259150516,51014.202050631626,51014.202050631626,-0.162065140498195,-0.162065140498195,-0.162065140498195,-0.162065140498195,-0.162065140498195,-0.162065140498195,0.0,0.0,0.0,42746.57822789271
258,2018-03-25,51069.68083026312,25240.41298816867,54044.5124799194,51069.68083026312,51069.68083026312,-0.21039116990264173,-0.21039116990264173,-0.21039116990264173,-0.21039116990264173,-0.21039116990264173,-0.21039116990264173,0.0,0.0,0.0,40325.07093382954
259,2018-03-26,51175.794700548686,39721.22007210772,68154.49698148518,51175.794700548686,51175.794700548686,0.04102369094398705,0.04102369094398705,0.04102369094398705,0.04102369094398705,0.04102369094398705,0.04102369094398705,0.0,0.0,0.0,53275.21468615692
260,2018-03-27,51281.90857083426,38476.29934689094,68217.32539562683,51281.90857083426,51281.90857083426,0.036759890611911095,0.036759890611911095,0.036759890611911095,0.036759890611911095,0.036759890611911095,0.036759890611911095,0.0,0.0,0.0,53167.025920268155
261,2018-03-28,51388.022441119836,39398.925191077054,68809.39474501209,51388.022441119836,51388.022441119836,0.04359971720749289,0.04359971720749289,0.04359971720749289,0.04359971720749289,0.04359971720749289,0.04359971720749289,0.0,0.0,0.0,53628.52568740496
262,2018-03-29,51494.13631140542,39718.25291553881,68861.55736148419,51494.13631140542,51494.13631140542,0.0645144501150529,0.0645144501150529,0.0645144501150529,0.0645144501150529,0.0645144501150529,0.0645144501150529,0.0,0.0,0.0,54816.25219968532
263,2018-03-30,51600.25018169098,44330.204019910474,76017.47167366889,51600.25018169098,51600.25018169098,0.18655856152225633,0.18655856152225633,0.18655856152225633,0.18655856152225633,0.18655856152225633,0.18655856152225633,0.0,0.0,0.0,61226.71862977579
264,2018-03-31,51706.36405197656,28700.96602250233,58776.276979256014,51706.36405197656,51706.36405197656,-0.16206514049865642,-0.16206514049865642,-0.16206514049865642,-0.16206514049865642,-0.16206514049865642,-0.16206514049865642,0.0,0.0,0.0,43326.564897218304
265,2018-04-01,51812.47792226213,25007.55460881556,54524.40544626932,51812.47792226213,51812.47792226213,-0.21039116990300732,-0.21039116990300732,-0.21039116990300732,-0.21039116990300732,-0.21039116990300732,-0.21039116990300732,0.0,0.0,0.0,40911.59007662366
266,2018-04-02,51918.59179254771,39062.24911699861,68989.71410486678,51918.59179254771,51918.59179254771,0.04102369094386761,0.04102369094386761,0.04102369094386761,0.04102369094386761,0.04102369094386761,0.04102369094386761,0.0,0.0,0.0,54048.48405648601
267,2018-04-03,52024.70566283328,38729.52798125884,69538.81640236203,52024.70566283328,52024.70566283328,0.03675989061178399,0.03675989061178399,0.03675989061178399,0.03675989061178399,0.03675989061178399,0.03675989061178399,0.0,0.0,0.0,53937.1281521093
268,2018-04-04,52130.819533118854,38551.23192732447,69654.7260674635,52130.819533118854,52130.819533118854,0.04359971720750654,0.04359971720750654,0.04359971720750654,0.04359971720750654,0.04359971720750654,0.04359971720750654,0.0,0.0,0.0,54403.70852255839
269,2018-04-05,52236.93340340443,41134.284192466424,69901.17357655914,52236.93340340443,52236.93340340443,0.06451445011518928,0.06451445011518928,0.06451445011518928,0.06451445011518928,0.06451445011518928,0.06451445011518928,0.0,0.0,0.0,55606.97043762883
270,2018-04-06,52343.047273690005,45594.36790429948,77584.56557682628,52343.047273690005,52343.047273690005,0.18655856152230116,0.18655856152230116,0.18655856152230116,0.18655856152230116,0.18655856152230116,0.18655856152230116,0.0,0.0,0.0,62108.09087876342
271,2018-04-07,52449.16114397558,28234.58716072722,59252.51659963011,52449.16114397558,52449.16114397558,-0.16206514049845042,-0.16206514049845042,-0.16206514049845042,-0.16206514049845042,-0.16206514049845042,-0.16206514049845042,0.0,0.0,0.0,43948.98047415131
272,2018-04-08,52555.27501426115,27324.13952240934,57787.6218453511,52555.27501426115,52555.27501426115,-0.2103911699026044,-0.2103911699026044,-0.2103911699026044,-0.2103911699026044,-0.2103911699026044,-0.2103911699026044,0.0,0.0,0.0,41498.10921945763
273,2018-04-09,52661.389265891965,39701.02665884248,68913.59180480175,52661.389265891965,52661.389265891965,0.041023690944031556,0.041023690944031556,0.041023690944031556,0.041023690944031556,0.041023690944031556,0.041023690944031556,0.0,0.0,0.0,54821.75382381926
274,2018-04-10,52767.50351752278,39886.582792634406,68382.66576044152,52767.50351752278,52767.50351752278,0.036759890611842615,0.036759890611842615,0.036759890611842615,0.036759890611842615,0.036759890611842615,0.036759890611842615,0.0,0.0,0.0,54707.231174686945
275,2018-04-11,52873.61776915359,39650.08177238236,70767.74340756047,52873.617769153585,52873.617769153585,0.04359971720753934,0.04359971720753934,0.04359971720753934,0.04359971720753934,0.04359971720753934,0.04359971720753934,0.0,0.0,0.0,55178.89255162821
276,2018-04-12,52979.73202078441,40608.141296551956,71299.10409569579,52979.73202078441,52979.73202078441,0.06451445011532564,0.06451445011532564,0.06451445011532564,0.06451445011532564,0.06451445011532564,0.06451445011532564,0.0,0.0,0.0,56397.69029936263
277,2018-04-13,53085.84627241522,48283.624170850235,78231.80988105257,53085.84627241522,53085.84627241522,0.18655856152234596,0.18655856152234596,0.18655856152234596,0.18655856152234596,0.18655856152234596,0.18655856152234596,0.0,0.0,0.0,62989.46539019339
278,2018-04-14,53191.96052404604,29016.642044397584,60076.13793839326,53191.96052404604,53191.96052404604,-0.16206514049779017,-0.16206514049779017,-0.16206514049779017,-0.16206514049779017,-0.16206514049779017,-0.16206514049779017,0.0,0.0,0.0,44571.397968363606
279,2018-04-15,53298.07477567685,26525.683238865622,56804.08325367911,53298.07477567685,53298.07477567685,-0.21039116990287798,-0.21039116990287798,-0.21039116990287798,-0.21039116990287798,-0.21039116990287798,-0.21039116990287798,0.0,0.0,0.0,42084.630470051125
280,2018-04-16,53404.18902730766,39979.64320829431,70214.92203073225,53404.18902730766,53404.18902730766,0.04102369094391212,0.04102369094391212,0.04102369094391212,0.04102369094391212,0.04102369094391212,0.04102369094391212,0.0,0.0,0.0,55595.02597307419
281,2018-04-17,53510.303278938474,40551.4404260741,69695.28758782415,53510.303278938474,53510.303278938474,0.036759890611977576,0.036759890611977576,0.036759890611977576,0.036759890611977576,0.036759890611977576,0.036759890611977576,0.0,0.0,0.0,55477.33617408599
282,2018-04-18,53616.417530569284,41115.50518537471,70019.01916869773,53616.417530569284,53616.417530569284,0.04359971720757216,0.04359971720757216,0.04359971720757216,0.04359971720757216,0.04359971720757216,0.04359971720757216,0.0,0.0,0.0,55954.07817258522
283,2018-04-19,53722.53178220011,42461.12421483082,72010.73337464906,53722.53178220011,53722.53178220011,0.06451445011540455,0.06451445011540455,0.06451445011540455,0.06451445011540455,0.06451445011540455,0.06451445011540455,0.0,0.0,0.0,57188.411378936085
284,2018-04-20,53828.64603383092,48784.47009182976,78495.12476774001,53828.64603383092,53828.64603383092,0.1865585615222949,0.1865585615222949,0.1865585615222949,0.1865585615222949,0.1865585615222949,0.1865585615222949,0.0,0.0,0.0,63870.8408065952
285,2018-04-21,53934.760285461736,29288.136661768553,61255.552308511076,53934.76028546174,53934.76028546174,-0.16206514049791781,-0.16206514049791781,-0.16206514049791781,-0.16206514049791781,-0.16206514049791781,-0.16206514049791781,0.0,0.0,0.0,45193.81578207686
286,2018-04-22,54040.874537092546,28116.990698796904,57249.74160235489,54040.874537092546,54040.874537092546,-0.21039116990285933,-0.21039116990285933,-0.21039116990285933,-0.21039116990285933,-0.21039116990285933,-0.21039116990285933,0.0,0.0,0.0,42671.151720660004
287,2018-04-23,54146.98879267358,40818.66651894926,70754.6899549423,54146.98879267358,54146.98879267358,0.04102369094415138,0.04102369094415138,0.04102369094415138,0.04102369094415138,0.04102369094415138,0.04102369094415138,0.0,0.0,0.0,56368.29812646066
288,2018-04-24,54253.10304825462,41243.302411700926,71128.24302101153,54253.10304825462,54253.10304825462,0.03675989061177412,0.03675989061177412,0.03675989061177412,0.03675989061177412,0.03675989061177412,0.03675989061177412,0.0,0.0,0.0,56247.44118165777
289,2018-04-25,54359.21730383566,42964.4810928359,71773.1267794116,54359.21730383566,54359.21730383566,0.04359971720747224,0.04359971720747224,0.04359971720747224,0.04359971720747224,0.04359971720747224,0.04359971720747224,0.0,0.0,0.0,56729.26380590243
290,2018-04-26,54465.33155941671,43147.357631571875,73934.27374972121,54465.33155941671,54465.33155941671,0.06451445011525886,0.06451445011525886,0.06451445011525886,0.06451445011525886,0.06451445011525886,0.06451445011525886,0.0,0.0,0.0,57979.132475317725
291,2018-04-27,54571.44581499774,50322.88271872773,79666.78820060292,54571.44581499774,54571.44581499774,0.18655856152233974,0.18655856152233974,0.18655856152233974,0.18655856152233974,0.18655856152233974,0.18655856152233974,0.0,0.0,0.0,64752.21624643803
292,2018-04-28,54677.56007057878,30545.41378539746,60439.86268537531,54677.56007057878,54677.56007057878,-0.16206514049804555,-0.16206514049804555,-0.16206514049804555,-0.16206514049804555,-0.16206514049804555,-0.16206514049804555,0.0,0.0,0.0,45816.233615650104
293,2018-04-29,54783.67432615982,28984.899898365828,58905.064243324814,54783.67432615982,54783.67432615982,-0.21039116990284068,-0.21039116990284068,-0.21039116990284068,-0.21039116990284068,-0.21039116990284068,-0.21039116990284068,0.0,0.0,0.0,43257.67299310284
294,2018-04-30,54889.78858174085,41360.08539760743,72349.79027819964,54889.78858174085,54889.78858174085,0.04102369094403194,0.04102369094403194,0.04102369094403194,0.04102369094403194,0.04102369094403194,0.04102369094403194,0.0,0.0,0.0,57141.570304501445
295,2018-05-01,54995.9028373219,41968.12286915417,72125.51450826041,54995.90283732189,54995.90283732189,0.03675989061209483,0.03675989061209483,0.03675989061209483,0.03675989061209483,0.03675989061209483,0.03675989061209483,0.0,0.0,0.0,57017.54620973524
296,2018-05-02,55102.01709290294,42040.141163378314,72717.42163232618,55102.01709290294,55102.01709290294,0.04359971720750505,0.04359971720750505,0.04359971720750505,0.04359971720750505,0.04359971720750505,0.04359971720750505,0.0,0.0,0.0,57504.449455716625
297,2018-05-03,55208.13134848398,44651.55870419554,74326.82865573656,55208.13134848398,55208.13134848398,0.0645144501153378,0.0645144501153378,0.0645144501153378,0.0645144501153378,0.0645144501153378,0.0645144501153378,0.0,0.0,0.0,58769.85358432677
298,2018-05-04,55314.245604065014,50425.44077300305,80441.75095976258,55314.245604065014,55314.245604065014,0.18655856152216743,0.18655856152216743,0.18655856152216743,0.18655856152216743,0.18655856152216743,0.18655856152216743,0.0,0.0,0.0,65633.59169564326
299,2018-05-05,55420.35985964605,30776.753599865853,60918.42595415591,55420.35985964605,55420.35985964605,-0.16206514049817322,-0.16206514049817322,-0.16206514049817322,-0.16206514049817322,-0.16206514049817322,-0.16206514049817322,0.0,0.0,0.0,46438.651452533195
300,2018-05-06,55526.47411594633,28898.176579072802,59102.21371796065,55526.47411594633,55526.47411594633,-0.21039116990273,-0.21039116990273,-0.21039116990273,-0.21039116990273,-0.21039116990273,-0.21039116990273,0.0,0.0,0.0,43844.19426611873
301,2018-05-07,55632.5883722466,42105.47762207268,72501.97100764787,55632.5883722466,55632.5883722466,0.04102369094419591,0.04102369094419591,0.04102369094419591,0.04102369094419591,0.04102369094419591,0.04102369094419591,0.0,0.0,0.0,57914.84248405531
302,2018-05-08,55738.70262854688,43632.125459206836,73543.25878981379,55738.70262854688,55738.70262854688,0.0367598906122298,0.0367598906122298,0.0367598906122298,0.0367598906122298,0.0367598906122298,0.0367598906122298,0.0,0.0,0.0,57787.651240039864
