dt_ymd,city_id,_c2
20180621,5304,3
20180622,3210,280
20180622,3706,90
20180622,4405,706
20180622,1305,419
20180622,4413,453
20180622,532901,15
20180622,4302,350
20180622,3310,199
20180622,4116,506
20180622,3601,820
20180622,4412,118
20180622,5105,3
20180622,6104,374
20180622,422801,29
20180622,1201,1764
20180622,4301,398
20180622,3212,731
20180622,3708,557
20180622,4452,859
20180622,4113,636
20180622,4414,964
20180622,1408,427
20180622,3301,6790
20180622,4417,545
20180622,6401,794
20180622,3303,539
20180622,4201,884
20180622,3705,73
20180622,3209,259
20180622,1101,74869
20180622,3305,78
20180622,3716,71
20180622,3306,113
20180622,3509,184
20180622,4115,365
20180622,4103,1104
20180622,5107,206
20180622,3408,301
20180622,4419,230
20180622,3607,472
20180622,3308,62
20180622,1402,10
20180622,4212,8
20180622,3502,360
20180622,4502,437
20180622,4501,2326
20180622,1401,343
20180622,1301,608
20180622,3304,3
20180622,2312,73
20180622,3710,90
20180622,3711,12
20180622,5203,68
20180622,4211,240
20180622,2101,443
20180622,3713,499
20180622,4209,281
20180622,5201,1034
20180622,1306,634
20180622,3715,52
20180622,3207,516
20180622,3703,686
20180622,2103,263
20180622,4420,249
20180622,4406,150
20180622,4401,3883
20180622,3412,384
20180622,1304,503
20180622,3403,3
20180622,3507,73
20180622,4404,41
20180622,2302,103
20180622,1310,558
20180622,1308,167
20180622,3416,257
20180622,4408,273
20180622,3302,254
20180622,6540,186
20180622,3503,538
20180622,5115,75
20180622,4104,316
20180622,5101,12120
20180622,4109,5
20180622,3608,40
20180622,5304,4
20180622,4102,476
20180622,2310,37
20180622,4306,510
20180622,4313,168
20180622,4418,595
20180622,2202,555
20180622,4108,46
20180622,1504,615
20180622,4310,196
20180622,3501,564
20180622,4312,90
20180622,5113,476
20180622,6105,48
20180622,4101,1145
20180622,2201,497
20180622,5301,530
20180622,4311,113
20180622,5303,208
20180622,4307,640
20180622,4602,69
20180622,4601,985
20180622,1501,260
20180622,4105,239
20180622,1502,1
20180622,3609,255
20180622,2301,254
20180622,5110,70
20180622,2102,807
20180622,2106,274
20180622,4304,1096
20180622,4416,892
20180622,1309,274
20180622,1307,48
20180622,3415,273
20180622,4407,365
20180622,5106,74
20180622,4210,300
20180622,3604,75
20180622,4114,370
20180622,3714,426
20180622,6101,980
20180622,5109,101
20180622,4117,188
20180622,4409,650
20180622,3506,433
20180622,3504,1
20180622,4303,13
20180622,3311,2
20180622,4305,476
20180622,3211,202
20180622,3707,505
20180622,4203,13
20180622,4451,671
20180622,4403,4141
20180622,3411,165
20180622,1303,2
20180622,3405,273
20180622,3611,336
20180622,4107,417
20180622,4402,55
20180622,1302,1525
20180622,3204,899
20180622,6301,94
20180622,4509,85
20180622,2108,45
20180622,3206,323
20180622,3702,114
20180622,1410,161
20180622,3307,25
20180622,3201,1289
20180622,3402,612
20180622,5306,26
20180622,3202,647
20180622,3701,392
20180622,3205,1282
20180622,5117,0
20180622,3505,555
20180622,4415,631
20180622,3203,275
20180622,3401,438
20180622,6501,272
20180622,3213,487
20180622,5001,2268
20180622,320581,176
20180622,4453,272
20180622,522401,16
20180622,3709,120
20180622,4205,374
20180622,4110,372
20180622,3101,31718
20180622,6201,297
20180622,6103,254
20180622,4503,403
20180622,420607,498
20180622,2105,2
20180622,3717,587
20180622,1407,3
20180622,3208,303
20180622,3704,89
20180622,5111,75
20180622,1404,96
20180623,4451,815
20180623,4203,28
20180623,4212,9
20180623,4310,246
20180623,2202,620
20180623,3707,523
20180623,3716,111
20180623,2104,0
20180623,3604,51
20180623,4101,1189
20180623,6401,960
20180623,4417,665
20180623,3301,4575
20180623,4306,484
20180623,6540,168
20180623,4104,352
20180623,3608,50
20180623,3211,186
20180623,1401,255
20180623,3509,179
20180623,4501,2034
20180623,420607,538
20180623,2107,1
20180623,3501,600
20180623,6501,325
20180623,3213,594
20180623,3401,429
20180623,3709,164
20180623,4205,474
20180623,4418,737
20180623,6104,459
20180623,3302,261
20180623,1504,766
20180623,3204,773
20180623,4453,298
20180623,522401,11
20180623,4108,90
20180623,6105,45
20180623,5113,536
20180623,4305,534
20180623,1404,111
20180623,2114,0
20180623,2310,69
20180623,3713,550
20180623,4209,245
20180623,5201,1250
20180623,5306,38
20180623,320581,126
20180623,5001,1407
20180623,5303,233
20180623,4311,142
20180623,4109,1
20180623,5101,8049
20180623,3710,68
20180623,2203,1
20180623,3305,66
20180623,3403,1
20180623,3402,345
20180623,522701,1
20180623,3717,669
20180623,2101,277
20180623,4312,76
20180623,5304,5
20180623,3303,600
20180623,4419,221
20180623,3601,682
20180623,3506,581
20180623,1410,149
20180623,4601,834
20180623,4105,268
20180623,3609,276
20180623,1501,291
20180623,4503,505
20180623,3507,84
20180623,3212,768
20180623,3307,12
20180623,4452,1088
20180623,3708,520
20180623,3310,233
20180623,4302,395
20180623,3502,406
20180623,4416,780
20180623,2308,2
20180623,3308,80
20180623,4304,1081
20180623,5105,3
20180623,5117,4
20180623,4116,448
20180623,4113,723
20180623,3505,546
20180623,4110,393
20180623,4102,544
20180623,3306,131
20180623,4502,649
20180623,2103,231
20180623,3715,151
20180623,1402,11
20180623,4307,647
20180623,4303,11
20180623,4210,328
20180623,3714,576
20180623,3405,230
20180623,2102,794
20180623,1201,1391
20180623,4301,430
20180623,422801,24
20180623,5203,75
20180623,4211,150
20180623,3711,26
20180623,6301,110
20180623,3201,627
20180623,4509,91
20180623,3701,215
20180623,4406,202
20180623,3408,235
20180623,1301,738
20180623,3202,599
20180623,4402,33
20180623,1302,1544
20180623,2106,299
20180623,1306,601
20180623,2108,34
20180623,3203,276
20180623,4404,35
20180623,3412,352
20180623,1304,505
20180623,4313,190
20180623,3706,66
20180623,3210,261
20180623,1305,509
20180623,1303,6
20180623,3411,139
20180623,4403,3118
20180623,1101,53067
20180623,3209,302
20180623,3705,113
20180623,4201,662
20180623,4401,3300
20180623,4405,801
20180623,3205,1163
20180623,3702,74
20180623,3206,322
20180623,3207,568
20180623,3703,876
20180623,1408,415
20180623,4408,299
20180623,3416,248
20180623,1308,201
20180623,330782,1
20180623,1307,55
20180623,3607,570
20180623,4103,1253
20180623,3415,240
20180623,4115,369
20180623,532901,10
20180623,4413,413
20180623,4114,433
20180623,5106,89
20180623,5107,193
20180623,4415,721
20180623,4409,518
20180623,2301,223
20180623,3611,326
20180623,4107,473
20180623,4117,249
20180623,5109,123
20180623,6101,1302
20180623,4602,61
20180623,3610,1
20180623,1310,652
20180623,2201,426
20180623,4412,75
20180623,4414,1054
20180623,1309,316
20180623,2302,105
20180623,4407,343
20180623,5301,500
20180623,6201,347
20180623,3101,18014
20180623,3208,311
20180623,6103,291
20180623,3704,103
20180623,5115,64
20180623,3404,2
20180623,6108,10
20180623,3504,3
20180623,3503,499
20180623,5110,88
20180623,5111,74
20180623,2312,78
20180623,3304,4
20180623,4420,236
20180624,6401,823
20180624,3716,116
20180624,5203,49
20180624,4211,180
20180624,2108,29
20180624,4117,233
20180624,5109,123
20180624,3715,153
20180624,4212,7
20180624,2103,204
20180624,6201,414
20180624,3101,16017
20180624,4417,632
20180624,6103,264
20180624,5111,90
20180624,3301,3873
20180624,6101,1404
20180624,420607,416
20180624,3401,401
20180624,3305,42
20180624,4110,469
20180624,3405,202
20180624,6501,166
20180624,4509,116
20180624,3403,1
20180624,4405,770
20180624,1305,492
20180624,1309,295
20180624,2301,205
20180624,4409,619
20180624,1201,1290
20180624,4301,464
20180624,5106,84
20180624,4114,497
20180624,422801,22
20180624,5101,7482
20180624,6540,197
20180624,4109,1
20180624,3717,644
20180624,4201,587
20180624,4101,1185
20180624,3705,113
20180624,2106,281
20180624,3209,286
20180624,1101,49809
20180624,3306,130
20180624,4413,330
20180624,532901,16
20180624,1301,622
20180624,2312,95
20180624,3304,1
20180624,4420,207
20180624,3701,227
20180624,3202,482
20180624,3205,1170
20180624,3411,149
20180624,4401,2430
20180624,1410,124
20180624,1303,5
20180624,6301,82
20180624,3201,515
20180624,4305,444
20180624,4403,2624
20180624,2114,1
20180624,4116,505
20180624,4103,1259
20180624,3607,540
20180624,4302,378
20180624,3210,232
20180624,4115,354
20180624,1304,469
20180624,4404,30
20180624,4306,503
20180624,3310,259
20180624,3412,362
20180624,4407,370
20180624,3415,256
20180624,1307,62
20180624,4104,372
20180624,3608,57
20180624,3307,18
20180624,5107,209
20180624,3706,76
20180624,4102,536
20180624,3604,46
20180624,5306,23
20180624,4107,431
20180624,3206,228
20180624,3611,359
20180624,3702,69
20180624,4310,219
20180624,2202,547
20180624,5304,7
20180624,4312,44
20180624,1310,599
20180624,4303,5
20180624,1502,2
20180624,4602,67
20180624,3308,82
20180624,4304,1028
20180624,3402,307
20180624,3601,690
20180624,3404,9
20180624,4106,0
20180624,5110,90
20180624,3408,242
20180624,2302,113
20180624,4453,210
20180624,3710,76
20180624,4205,439
20180624,3709,146
20180624,3213,629
20180624,3211,187
20180624,3707,585
20180624,4203,26
20180624,4451,755
20180624,4313,197
20180624,3212,705
20180624,3708,517
20180624,4452,1006
20180624,5201,1149
20180624,4209,255
20180624,3713,616
20180624,2101,337
20180624,522401,24
20180624,3203,273
20180624,4501,1827
20180624,3509,179
20180624,1401,293
20180624,3711,43
20180624,3207,553
20180624,522201,1
20180624,3208,327
20180624,4601,960
20180624,1404,112
20180624,3704,107
20180624,3204,783
20180624,1302,1611
20180624,4402,28
20180624,4504,0
20180624,4503,405
20180624,2102,726
20180624,3714,598
20180624,4210,299
20180624,5303,189
20180624,4311,165
20180624,4105,302
20180624,320581,180
20180624,4502,447
20180624,5001,1357
20180624,1501,238
20180624,5105,4
20180624,4113,666
20180624,1408,416
20180624,4505,1
20180624,1402,9
20180624,3609,227
20180624,3703,886
20180624,1504,768
20180624,3506,419
20180624,3507,78
20180624,6105,64
20180624,5113,530
20180624,3501,497
20180624,1308,156
20180624,3416,209
20180624,4408,314
20180624,3503,388
20180624,5115,65
20180624,4307,666
20180624,6104,465
20180624,4412,152
20180624,5117,1
20180624,3505,448
20180624,4419,194
20180624,3303,477
20180624,2310,67
20180624,3302,249
20180624,4418,603
20180624,1306,599
20180624,4406,179
20180624,6108,12
20180624,3504,1
20180624,2306,0
20180624,4414,761
20180624,330782,2
20180624,2201,370
20180624,5301,469
20180624,3502,288
20180624,4108,43
20180624,4415,553
20180624,4416,743
20180625,1408,389
20180625,4509,104
20180625,3415,330
20180625,4407,264
20180625,5304,8
20180625,4312,64
20180625,1307,33
20180625,5101,11024
20180625,4109,3
20180625,1505,1
20180625,2306,1
20180625,330782,5
20180625,3611,373
20180625,6104,352
20180625,4414,650
20180625,6108,13
20180625,3502,263
20180625,2302,149
20180625,4107,443
20180625,1310,485
20180625,3506,317
20180625,4210,366
20180625,3714,545
20180625,3716,69
20180625,2102,703
20180625,4304,878
20180625,4310,176
20180625,2202,555
20180625,4110,428
20180625,1410,131
20180625,5301,433
20180625,2201,456
20180625,4305,403
20180625,4212,13
20180625,4106,3
20180625,4114,429
20180625,4602,92
20180625,5105,4
20180625,5106,82
20180625,2205,0
20180625,5110,76
20180625,4116,478
20180625,3211,159
20180625,3707,800
20180625,4203,21
20180625,4451,577
20180625,6540,163
20180625,4113,658
20180625,4313,198
20180625,1502,2
20180625,4401,3091
20180625,3202,414
20180625,4502,310
20180625,4202,2
20180625,2310,72
20180625,4306,483
20180625,3210,251
20180625,4418,535
20180625,1504,619
20180625,3302,249
20180625,4409,505
20180625,4108,62
20180625,3402,314
20180625,3711,25
20180625,522401,10
20180625,3213,519
20180625,3709,160
20180625,6103,215
20180625,4205,400
20180625,4453,288
20180625,2301,230
20180625,1309,252
20180625,4307,584
20180625,1402,9
20180625,5111,93
20180625,3212,599
20180625,3708,543
20180625,4452,767
20180625,1301,536
20180625,1308,143
20180625,3416,236
20180625,4408,325
20180625,3706,58
20180625,3201,971
20180625,6301,72
20180625,5117,1
20180625,3505,322
20180625,3403,1
20180625,3303,423
20180625,2101,377
20180625,3713,638
20180625,3203,262
20180625,4209,203
20180625,5201,758
20180625,3701,342
20180625,3204,720
20180625,4419,232
20180625,3205,882
20180625,3507,117
20180625,4201,679
20180625,320583,1
20180625,4505,4
20180625,3705,152
20180625,3209,294
20180625,1302,1370
20180625,4402,28
20180625,5001,1918
20180625,320581,103
20180625,3717,612
20180625,3408,217
20180625,2108,38
20180625,4501,2140
20180625,3509,140
20180625,1401,292
20180625,2106,230
20180625,1404,88
20180625,1101,71672
20180625,420607,478
20180625,3101,26214
20180625,6201,294
20180625,3703,1175
20180625,5306,22
20180625,4117,248
20180625,6501,280
20180625,6101,1077
20180625,2103,202
20180625,3715,70
20180625,4211,182
20180625,4503,288
20180625,3404,6
20180625,3401,432
20180625,4115,363
20180625,5113,441
20180625,3501,401
20180625,5107,214
20180625,3207,484
20180625,3405,207
20180625,5203,37
20180625,6105,69
20180625,5109,104
20180625,3704,80
20180625,4415,444
20180625,3208,268
20180625,4403,3174
20180625,4405,512
20180625,3413,1
20180625,1305,509
20180625,3411,167
20180625,4103,1145
20180625,3503,323
20180625,5115,101
20180625,3604,34
20180625,3206,326
20180625,3702,112
20180625,1501,163
20180625,3609,210
20180625,4105,253
20180625,4601,746
20180625,3601,677
20180625,4404,48
20180625,4104,380
20180625,3608,65
20180625,4101,1176
20180625,4413,409
20180625,532901,24
20180625,3412,348
20180625,1304,511
20180625,6401,720
20180625,4417,602
20180625,3301,5244
20180625,4416,708
20180625,4303,9
20180625,4102,502
20180625,1201,1401
20180625,4301,604
20180625,422801,15
20180625,3710,105
20180625,3308,73
20180625,3607,480
20180625,1306,494
20180625,3307,23
20180625,2312,90
20180625,2203,1
20180625,4311,118
20180625,3304,8
20180625,4420,226
20180625,3306,122
20180625,3305,62
20180625,4302,273
20180625,3310,209
20180625,4406,123
20180625,5303,178
20180625,4412,117
20180626,3709,118
20180626,4205,388
20180626,4453,292
20180626,522401,18
20180626,522701,1
20180626,320581,154
20180626,5001,2017
20180626,3213,648
20180626,1310,556
20180626,2302,136
20180626,4107,430
20180626,4403,3322
20180626,3411,166
20180626,1303,3
20180626,4303,23
20180626,3211,193
20180626,3707,496
20180626,4203,26
20180626,4451,581
20180626,4305,422
20180626,4402,39
20180626,1302,1485
20180626,3311,1
20180626,3405,244
20180626,3611,416
20180626,6201,257
20180626,1407,2
20180626,5111,124
20180626,3101,27327
20180626,2105,0
20180626,1404,88
20180626,4504,0
20180626,6103,212
20180626,3717,575
20180626,4503,393
20180626,3704,75
20180626,3208,382
20180626,320583,5
20180626,4110,539
20180626,420607,548
20180626,3609,192
20180626,4601,993
20180626,4105,244
20180626,4602,67
20180626,4106,1
20180626,1502,4
20180626,1501,189
20180626,522601,0
20180626,3706,79
20180626,3210,264
20180626,1305,450
20180626,3413,13
20180626,4405,533
20180626,4419,275
20180626,3303,428
20180626,4212,14
20180626,4201,712
20180626,3705,130
20180626,3209,302
20180626,1101,71503
20180626,1402,22
20180626,4502,322
20180626,3502,419
20180626,1401,295
20180626,3509,143
20180626,3607,430
20180626,4103,1303
20180626,3306,120
20180626,4501,2105
20180626,3408,254
20180626,3305,103
20180626,4115,371
20180626,5107,186
20180626,3716,76
20180626,3308,99
20180626,1308,188
20180626,3416,339
20180626,4408,404
20180626,3207,543
20180626,1301,603
20180626,2312,99
20180626,3304,6
20180626,4420,185
20180626,5201,708
20180626,5203,38
20180626,4211,237
20180626,3715,93
20180626,4209,196
20180626,3710,73
20180626,3703,821
20180626,1306,607
20180626,3713,572
20180626,2101,375
20180626,2103,227
20180626,4401,3102
20180626,3711,46
20180626,4406,155
20180626,1304,479
20180626,3412,373
20180626,4404,51
20180626,3403,3
20180626,3507,102
20180626,4117,250
20180626,5110,64
20180626,3415,324
20180626,1307,40
20180626,4407,294
20180626,4210,356
20180626,3714,508
20180626,4409,582
20180626,3604,41
20180626,2102,650
20180626,2301,264
20180626,4304,998
20180626,4114,463
20180626,5106,70
20180626,1309,268
20180626,2106,312
20180626,4416,630
20180626,6101,1141
20180626,5109,76
20180626,4113,687
20180626,1201,1493
20180626,4301,660
20180626,422801,22
20180626,3212,730
20180626,3708,583
20180626,4452,784
20180626,330782,2
20180626,4414,749
20180626,2306,10
20180626,6104,326
20180626,5105,6
20180626,3601,680
20180626,532901,31
20180626,4413,374
20180626,3310,223
20180626,4302,320
20180626,4116,529
20180626,4412,126
20180626,4101,1216
20180626,4102,476
20180626,4306,515
20180626,2202,522
20180626,4312,104
20180626,3501,446
20180626,5113,439
20180626,2201,452
20180626,4310,252
20180626,6105,80
20180626,1505,2
20180626,4109,4
20180626,3608,62
20180626,4104,433
20180626,2114,3
20180626,5304,16
20180626,4418,520
20180626,3302,303
20180626,2310,85
20180626,5101,11174
20180626,5301,460
20180626,4311,89
20180626,5303,156
20180626,6540,187
20180626,4108,71
20180626,1504,661
20180626,4307,673
20180626,4313,154
20180626,3503,341
20180626,5115,78
20180626,2205,0
20180626,3204,831
20180626,3401,525
20180626,3402,355
20180626,6501,169
20180626,5117,4
20180626,4415,413
20180626,3203,311
20180626,3307,27
20180626,3404,9
20180626,5306,26
20180626,3206,323
20180626,3702,130
20180626,2108,31
20180626,4509,91
20180626,3202,451
20180626,3205,940
20180626,3701,403
20180626,3201,976
20180626,6301,78
20180626,1410,131
20180626,3505,400
20180626,4417,627
20180626,6401,773
20180626,1408,400
20180626,3301,5341
20180626,6108,25
20180626,3506,367
20180627,2111,3
20180627,3101,27617
20180627,6201,280
20180627,1401,298
20180627,3509,156
20180627,4501,2155
20180627,3707,514
20180627,3608,64
20180627,4101,1267
20180627,6540,169
20180627,4310,286
20180627,6401,925
20180627,4417,618
20180627,3301,5359
20180627,3716,91
20180627,4212,19
20180627,2104,0
20180627,3604,36
20180627,2202,658
20180627,4104,447
20180627,4306,507
20180627,4203,24
20180627,4451,632
20180627,3211,170
20180627,4420,192
20180627,3304,7
20180627,5111,75
20180627,6103,224
20180627,3503,326
20180627,5115,118
20180627,2312,96
20180627,3404,1
20180627,6108,34
20180627,3704,108
20180627,3208,381
20180627,5110,98
20180627,4102,474
20180627,3306,86
20180627,4503,312
20180627,4312,76
20180627,5304,11
20180627,4108,68
20180627,4418,560
20180627,3302,293
20180627,2310,109
20180627,6104,296
20180627,420607,480
20180627,1404,92
20180627,3204,783
20180627,522401,6
20180627,4453,302
20180627,4205,445
20180627,3709,162
20180627,3213,716
20180627,2114,5
20180627,4305,435
20180627,6105,57
20180627,5113,513
20180627,3501,407
20180627,3401,683
20180627,6501,189
20180627,1504,612
20180627,3207,521
20180627,3206,283
20180627,3702,125
20180627,3703,890
20180627,3303,428
20180627,3601,730
20180627,3506,385
20180627,4419,225
20180627,4601,941
20180627,1410,150
20180627,4105,224
20180627,3609,205
20180627,1501,238
20180627,4502,326
20180627,3201,1022
20180627,6301,61
20180627,422801,32
20180627,4509,130
20180627,4301,618
20180627,1201,1716
20180627,3711,55
20180627,4210,344
20180627,3714,395
20180627,4303,16
20180627,4307,670
20180627,2102,701
20180627,1402,36
20180627,3311,4
20180627,2103,236
20180627,5203,71
20180627,4211,224
20180627,3405,264
20180627,3715,119
20180627,4452,877
20180627,3212,606
20180627,3507,102
20180627,3310,217
20180627,3502,508
20180627,4302,330
20180627,2308,0
20180627,4304,974
20180627,3708,590
20180627,4416,696
20180627,3308,103
20180627,3307,18
20180627,3505,395
20180627,5117,1
20180627,4116,511
20180627,5105,2
20180627,4113,609
20180627,4110,436
20180627,1310,552
20180627,4415,495
20180627,4117,183
20180627,5109,104
20180627,4407,311
20180627,1308,158
20180627,3416,306
20180627,3415,353
20180627,5301,429
20180627,2301,215
20180627,4409,668
20180627,4408,354
20180627,4602,95
20180627,1502,1
20180627,2306,21
20180627,2201,506
20180627,532901,18
20180627,4414,691
20180627,4115,383
20180627,5107,213
20180627,330782,6
20180627,4114,550
20180627,5106,66
20180627,3611,390
20180627,2110,3
20180627,1309,385
20180627,1307,62
20180627,6101,897
20180627,1408,368
20180627,4412,140
20180627,4103,1046
20180627,4413,407
20180627,3607,432
20180627,4107,402
20180627,2302,143
20180627,3710,78
20180627,2105,1
20180627,3305,102
20180627,320583,1
20180627,1407,1
20180627,5306,47
20180627,5303,160
20180627,4311,88
20180627,320581,195
20180627,4505,7
20180627,4109,4
20180627,5101,11752
20180627,3717,579
20180627,5001,2153
20180627,3403,4
20180627,3402,352
20180627,5201,707
20180627,4209,250
20180627,3713,544
20180627,2101,390
20180627,3411,176
20180627,3202,520
20180627,4202,1
20180627,3706,99
20180627,3210,265
20180627,1101,77511
20180627,3209,411
20180627,3705,106
20180627,4201,648
20180627,3701,365
20180627,3205,969
20180627,4401,3168
20180627,1301,593
20180627,2108,39
20180627,4313,205
20180627,1303,2
20180627,4403,3460
20180627,1302,1754
20180627,4402,40
20180627,1304,587
20180627,3412,364
20180627,4404,47
20180627,3203,313
20180627,2106,376
20180627,3408,260
20180627,4406,208
20180627,1306,703
20180627,1305,532
20180627,3413,8
20180627,4405,689
20180627,522601,0
20180628,3507,126
20180628,1306,704
20180628,3302,333
20180628,3416,298
20180628,4408,257
20180628,4406,151
20180628,5113,524
20180628,6104,350
20180628,4412,151
20180628,3303,463
20180628,3503,347
20180628,4307,696
20180628,3505,401
20180628,5115,78
20180628,5117,2
20180628,2310,82
20180628,4419,253
20180628,3501,475
20180628,1308,166
20180628,4414,830
20180628,4108,61
20180628,1504,606
20180628,3506,412
20180628,2306,14
20180628,2201,506
20180628,5301,448
20180628,3502,384
20180628,6108,24
20180628,6105,89
20180628,3504,1
20180628,4418,559
20180628,4415,505
20180628,4416,659
20180628,3203,313
20180628,3304,7
20180628,4420,180
20180628,4305,452
20180628,3411,203
20180628,1303,11
20180628,6301,91
20180628,1410,149
20180628,3202,535
20180628,3701,409
20180628,3205,999
20180628,1301,695
20180628,4401,3348
20180628,4403,3718
20180628,2312,94
20180628,3201,1120
20180628,2202,578
20180628,4310,271
20180628,5304,7
20180628,4312,78
20180628,2114,6
20180628,6103,226
20180628,2108,52
20180628,6401,813
20180628,4417,545
20180628,3301,5759
20180628,4212,23
20180628,3716,76
20180628,2103,268
20180628,3715,110
20180628,4211,231
20180628,5203,49
20180628,5111,124
20180628,4117,258
20180628,3101,28356
20180628,6201,259
20180628,5109,96
20180628,6101,1008
20180628,4201,735
20180628,5101,11560
20180628,4109,1
20180628,1505,0
20180628,3306,109
20180628,532901,12
20180628,4413,371
20180628,4101,1340
20180628,6540,187
20180628,422801,22
20180628,4301,788
20180628,1201,1746
20180628,2105,6
20180628,3717,722
20180628,1309,356
20180628,4114,468
20180628,5106,79
20180628,2301,286
20180628,4409,658
20180628,1101,78264
20180628,3209,422
20180628,2106,336
20180628,3705,93
20180628,3604,56
20180628,1305,635
20180628,3413,7
20180628,4405,570
20180628,4404,52
20180628,1307,52
20180628,3415,352
20180628,4407,255
20180628,4306,535
20180628,3608,73
20180628,4104,436
20180628,4103,1058
20180628,3607,468
20180628,3706,92
20180628,3210,268
20180628,3307,12
20180628,3310,213
20180628,4302,352
20180628,5107,239
20180628,4115,432
20180628,4116,549
20180628,4102,459
20180628,1304,513
20180628,3412,446
20180628,3308,78
20180628,3311,32
20180628,4304,1072
20180628,3404,4
20180628,4602,72
20180628,3408,278
20180628,3601,814
20180628,3610,1
20180628,1310,515
20180628,2302,124
20180628,1502,5
20180628,3402,440
20180628,5110,96
20180628,4303,18
20180628,2111,2
20180628,5306,42
20180628,4107,409
20180628,3702,134
20180628,3611,445
20180628,3206,238
20180628,5001,2129
20180628,320581,191
20180628,1402,48
20180628,4502,340
20180628,3703,784
20180628,3207,553
20180628,3204,891
20180628,3208,355
20180628,3704,106
20180628,4504,1
20180628,1404,99
20180628,1401,290
20180628,3509,153
20180628,4501,2120
20180628,2102,657
20180628,3714,465
20180628,4210,420
20180628,5105,0
20180628,1407,3
20180628,320583,2
20180628,4311,127
20180628,4113,668
20180628,5303,173
20180628,1408,397
20180628,4601,918
20180628,4105,219
20180628,3609,251
20180628,1501,213
20180628,3711,56
20180628,4503,332
20180628,4402,46
20180628,1302,1597
20180628,4505,17
20180628,4509,104
20180628,6501,127
20180628,3403,3
20180628,3401,615
20180628,3305,128
20180628,2112,2
20180628,4110,454
20180628,420607,576
20180628,3405,333
20180628,4205,419
20180628,3709,140
20180628,3713,556
20180628,2101,421
20180628,2110,7
20180628,3211,235
20180628,3707,512
20180628,4203,34
20180628,4451,591
20180628,5201,740
20180628,522401,18
20180628,4313,196
20180628,4209,327
20180628,2205,0
20180628,3710,64
20180628,3213,696
20180628,3212,731
20180628,3708,491
20180628,4452,906
20180628,4453,262
20180629,5303,167
20180629,4302,393
20180629,3310,282
20180629,3306,126
20180629,4406,213
20180629,1306,688
20180629,2312,127
20180629,3304,3
20180629,4420,223
20180629,3307,28
20180629,3305,94
20180629,2203,4
20180629,4311,87
20180629,3201,1121
20180629,6301,121
20180629,4405,582
20180629,1305,552
20180629,1303,15
20180629,3411,149
20180629,4403,4669
20180629,3413,15
20180629,4412,138
20180629,320581,171
20180629,5001,2149
20180629,4505,1
20180629,2108,46
20180629,2107,0
20180629,420607,505
20180629,4501,2488
20180629,1401,347
20180629,3509,163
20180629,6201,271
20180629,2106,369
20180629,320583,4
20180629,1407,2
20180629,3101,29745
20180629,2112,1
20180629,3408,282
20180629,4504,4
20180629,1404,126
20180629,3507,133
20180629,2105,8
20180629,3717,689
20180629,2110,15
20180629,4201,716
20180629,3705,136
20180629,3209,370
20180629,1101,86689
20180629,2111,7
20180629,1302,2002
20180629,4402,35
20180629,522701,0
20180629,1408,489
20180629,4509,127
20180629,6104,405
20180629,3502,488
20180629,6108,16
20180629,4107,379
20180629,2306,13
20180629,330782,2
20180629,4414,780
20180629,2302,142
20180629,3611,351
20180629,1310,605
20180629,4502,350
20180629,522401,16
20180629,4453,331
20180629,1504,791
20180629,4108,66
20180629,4205,402
20180629,3709,157
20180629,4306,583
20180629,3213,628
20180629,3302,302
20180629,4418,643
20180629,4202,3
20180629,4307,707
20180629,3711,47
20180629,6103,270
20180629,5111,146
20180629,4409,662
20180629,2301,295
20180629,1309,315
20180629,4408,300
20180629,3212,691
20180629,2310,138
20180629,3416,319
20180629,1308,208
20180629,3708,576
20180629,4452,942
20180629,3210,238
20180629,3706,126
20180629,3202,550
20180629,1402,61
20180629,1301,682
20180629,4401,4351
20180629,3402,369
20180629,2201,507
20180629,4305,521
20180629,3714,546
20180629,1410,145
20180629,5301,497
20180629,4210,379
20180629,4212,17
20180629,2202,523
20180629,4310,258
20180629,4304,1134
20180629,3716,121
20180629,2102,963
20180629,4110,505
20180629,4602,80
20180629,3610,1
20180629,1502,8
20180629,4313,200
20180629,4113,713
20180629,4203,52
20180629,3707,535
20180629,3211,205
20180629,4451,641
20180629,4106,2
20180629,5105,6
20180629,4114,515
20180629,5106,94
20180629,4116,454
20180629,6540,217
20180629,5110,86
20180629,4211,231
20180629,3715,124
20180629,5107,268
20180629,2103,306
20180629,5203,48
20180629,3405,286
20180629,6501,204
20180629,6101,1210
20180629,5109,111
20180629,4117,268
20180629,3207,617
20180629,4503,381
20180629,3401,655
20180629,4115,470
20180629,3404,2
20180629,6105,85
20180629,5113,528
20180629,3501,566
20180629,3703,752
20180629,5306,53
20180629,3506,414
20180629,4209,250
20180629,3204,861
20180629,3701,382
20180629,3205,1025
20180629,2101,422
20180629,4419,266
20180629,3303,667
20180629,5201,737
20180629,5117,2
20180629,3203,361
20180629,3713,546
20180629,3403,3
20180629,3505,402
20180629,4417,619
20180629,4601,1050
20180629,4105,228
20180629,3609,225
20180629,3308,81
20180629,3301,6746
20180629,422801,50
20180629,4301,784
20180629,1201,2175
20180629,3607,465
20180629,4103,1165
20180629,4104,473
20180629,3604,73
20180629,3601,730
20180629,3608,72
20180629,3710,88
20180629,4303,21
20180629,3311,47
20180629,2114,23
